Name,Id,Type,Defense,MagicResist,IconIdx,Quality,BasePrice,PriceRate,HairSettingF,HairSettingM,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,MeshFemale,MeshMale,StlKey,DisplayName,Description
cap_101,101,123,58,36,193,82,218100,0,LCAP101,2,31,175,,,,,,,59,2,231,/Game/Characters/Modular/Female/cap_101/cap_101/SkeletalMeshes/cap_101,/Game/Characters/Modular/Male/cap_101/cap_101/SkeletalMeshes/cap_101,LCAP101,Captain Hawker Hat,A hat which is the mark of a truly great captain.
cap_102,102,123,62,38,191,90,263750,0,LCAP102,2,31,185,,,,,,,64,2,231,/Game/Characters/Modular/Female/cap_102/cap_102/SkeletalMeshes/cap_102,/Game/Characters/Modular/Male/cap_102/cap_102/SkeletalMeshes/cap_102,LCAP102,Netherworld Hat,A hat designed for leaders of the underworld.
cap_103,103,123,66,42,195,98,280000,0,LCAP103,4,31,200,,,22,10,11,10,68,2,231,/Game/Characters/Modular/Female/cap_103/cap_103/SkeletalMeshes/cap_103,/Game/Characters/Modular/Male/cap_103/cap_103/SkeletalMeshes/cap_103,LCAP103,Steel Resolve Hat,"A hat suited to marksmen that live by the one shot, one kill credo."
cap_104,104,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_104/cap_104/SkeletalMeshes/cap_104,/Game/Characters/Modular/Male/cap_104/cap_104/SkeletalMeshes/cap_104,,,
cap_105,105,123,79,44,195,100,290000,0,LCAP105,4,31,205,,,22,10,11,10,71,2,231,/Game/Characters/Modular/Female/cap_105/cap_105/SkeletalMeshes/cap_105,/Game/Characters/Modular/Male/cap_105/cap_105/SkeletalMeshes/cap_105,LCAP105,Brave Steel Resolve Hat,You entered deep into the depths of Prison and claimed this hat.
cap_106,106,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_106/cap_106/SkeletalMeshes/cap_106,/Game/Characters/Modular/Male/cap_106/cap_106/SkeletalMeshes/cap_106,,,
cap_107,107,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_107/cap_107/SkeletalMeshes/cap_107,/Game/Characters/Modular/Male/cap_107/cap_107/SkeletalMeshes/cap_107,,,
cap_108,108,123,248,219,5243,100,290000,0,LCAP108,2,31,255,,,11,45,20,100,125,2,231,/Game/Characters/Modular/Female/cap_108/cap_108/SkeletalMeshes/cap_108,/Game/Characters/Modular/Male/cap_108/cap_108/SkeletalMeshes/cap_108,LCAP108,Black Artillery Hat,Hat Exclusive for ETC iROSE
cap_109,109,123,248,219,5244,100,290000,0,LCAP109,2,31,255,,,11,45,18,100,125,2,231,/Game/Characters/Modular/Female/cap_109/cap_109/SkeletalMeshes/cap_109,/Game/Characters/Modular/Male/cap_109/cap_109/SkeletalMeshes/cap_109,LCAP109,Bloody Raven's Hat,Hat Exclusive for ETC iROSE
cap_110,110,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_110/cap_110/SkeletalMeshes/cap_110,/Game/Characters/Modular/Male/cap_110/cap_110/SkeletalMeshes/cap_110,,,
cap_111,111,121,140,110,5542,99,100000,0,LCAP111,4,,,,,10,30,20,40,120,2,243,/Game/Characters/Modular/Female/cap_111/cap_111/SkeletalMeshes/cap_111,/Game/Characters/Modular/Male/cap_111/cap_111/SkeletalMeshes/cap_111,LCAP111,Arkon? XG-101 Head Unit,Head unit compatible with experimental XG-101.
cap_112,112,121,140,110,5539,99,100000,0,LCAP112,0,,,,,11,30,20,40,120,2,243,/Game/Characters/Modular/Female/cap_112/cap_112/SkeletalMeshes/cap_112,/Game/Characters/Modular/Male/cap_112/cap_112/SkeletalMeshes/cap_112,LCAP112,Virtigo? XG-401 Head Unit,Head unit compatible with experimental XG-401.
cap_113,113,121,140,110,5600,99,100000,0,LCAP113,0,,,,,12,30,20,40,120,2,243,/Game/Characters/Modular/Female/cap_113/cap_113/SkeletalMeshes/cap_113,/Game/Characters/Modular/Male/cap_113/cap_113/SkeletalMeshes/cap_113,LCAP113,Iris? XG-701 Head Unit,Head unit compatible with experimental XG-701.
cap_114,114,121,140,110,5613,99,100000,0,LCAP114,0,,,,,13,30,20,40,120,2,243,/Game/Characters/Modular/Female/cap_114/cap_114/SkeletalMeshes/cap_114,/Game/Characters/Modular/Male/cap_114/cap_114/SkeletalMeshes/cap_114,LCAP114,Nova? XG-901 Head Unit,Head unit compatible with experimental XG-901.
cap_115,115,121,140,110,5543,99,100000,0,LCAP115,4,,,,,10,30,18,40,120,2,243,/Game/Characters/Modular/Female/cap_115/cap_115/SkeletalMeshes/cap_115,/Game/Characters/Modular/Male/cap_115/cap_115/SkeletalMeshes/cap_115,LCAP115,Arvock? XG-102 Head Unit,An upgraded version of the Arkon XG-101 Head Unit.
cap_116,116,121,140,110,5539,99,100000,0,LCAP116,0,,,,,11,30,18,40,120,2,243,/Game/Characters/Modular/Female/cap_116/cap_116/SkeletalMeshes/cap_116,/Game/Characters/Modular/Male/cap_116/cap_116/SkeletalMeshes/cap_116,LCAP116,Airo? XG-402 Head Unit,An upgraded version of the Virtigo XG-401 Head Unit.
cap_117,117,121,140,110,5603,99,100000,0,LCAP117,0,,,,,12,30,18,40,120,2,243,/Game/Characters/Modular/Female/cap_117/cap_117/SkeletalMeshes/cap_117,/Game/Characters/Modular/Male/cap_117/cap_117/SkeletalMeshes/cap_117,LCAP117,Isis? XG-702 Head Unit,An upgraded version of the Iris XG-701 Head Unit.
cap_118,118,121,140,110,5627,99,100000,0,LCAP118,0,,,,,13,30,18,40,120,2,243,/Game/Characters/Modular/Female/cap_118/cap_118/SkeletalMeshes/cap_118,/Game/Characters/Modular/Male/cap_118/cap_118/SkeletalMeshes/cap_118,LCAP118,Endo? XG-902 Head Unit,An upgraded version of the Nova XG-901 Head Unit.
cap_121,121,123,6,3,208,19,1100,0,LCAP121,4,31,10,,,,,,,34,2,239,/Game/Characters/Modular/Female/cap_121/cap_121/SkeletalMeshes/cap_121,/Game/Characters/Modular/Male/cap_121/cap_121/SkeletalMeshes/cap_121,LCAP121,Brown Turban ,A turban for new merchants.
cap_122,122,123,9,5,209,25,2650,0,LCAP122,4,31,30,,,,,,,36,2,239,/Game/Characters/Modular/Female/cap_122/cap_122/SkeletalMeshes/cap_122,/Game/Characters/Modular/Male/cap_122/cap_122/SkeletalMeshes/cap_122,LCAP122,Vibe Turban,A turban for people who have just begun to understand economic theory.
cap_123,123,123,12,7,210,31,5300,0,LCAP123,2,31,50,,,,,,,38,2,239,/Game/Characters/Modular/Female/cap_123/cap_123/SkeletalMeshes/cap_123,/Game/Characters/Modular/Male/cap_123/cap_123/SkeletalMeshes/cap_123,LCAP123,Tamiya Goggles,"A thick, yet lightweight head covering with goggles that is favored by young peddlers."
cap_124,124,123,17,9,211,37,11200,0,LCAP124,2,31,70,,,,,,,40,2,239,/Game/Characters/Modular/Female/cap_124/cap_124/SkeletalMeshes/cap_124,/Game/Characters/Modular/Male/cap_124/cap_124/SkeletalMeshes/cap_124,LCAP124,Semiya Goggles,"A thick, yet lightweight head covering with goggles that is coveted by intermediate peddlers."
cap_125,125,123,21,12,212,42,19150,0,LCAP125,2,31,88,,,,,,,42,2,239,/Game/Characters/Modular/Female/cap_125/cap_125/SkeletalMeshes/cap_125,/Game/Characters/Modular/Male/cap_125/cap_125/SkeletalMeshes/cap_125,LCAP125,Merchant Hat ,A sophisticated head covering that is favored by well-experienced peddlers.
cap_126,126,123,25,15,213,47,30250,0,LCAP126,2,31,104,,,,,,,44,2,239,/Game/Characters/Modular/Female/cap_126/cap_126/SkeletalMeshes/cap_126,/Game/Characters/Modular/Male/cap_126/cap_126/SkeletalMeshes/cap_126,LCAP126,Rich Merchant Turban,A sophisticated head covering that is coveted by well-experienced peddlers.
cap_127,127,123,29,17,214,52,44350,0,LCAP127,2,31,120,,,,,,,46,2,239,/Game/Characters/Modular/Female/cap_127/cap_127/SkeletalMeshes/cap_127,/Game/Characters/Modular/Male/cap_127/cap_127/SkeletalMeshes/cap_127,LCAP127,Redfield Chairman Hat,A high-quality hat for officials.
cap_128,128,123,39,23,215,61,66465,0,LCAP128,2,31,145,,,,,,,50,2,239,/Game/Characters/Modular/Female/cap_128/cap_128/SkeletalMeshes/cap_128,/Game/Characters/Modular/Male/cap_128/cap_128/SkeletalMeshes/cap_128,LCAP128,Fishing Hat,A hat that is perfect to wear when you are fishing in leisure.
cap_129,129,123,46,28,216,67,91035,0,LCAP129,4,31,155,,,,,,,53,2,239,/Game/Characters/Modular/Female/cap_129/cap_129/SkeletalMeshes/cap_129,/Game/Characters/Modular/Male/cap_129/cap_129/SkeletalMeshes/cap_129,LCAP129,Bomber Hat,A hat that is designed for experienced demolition experts.
cap_130,130,123,49,32,217,69,136700,0,LCAP130,4,31,165,,,,,,,55,2,239,/Game/Characters/Modular/Female/cap_130/cap_130/SkeletalMeshes/cap_130,/Game/Characters/Modular/Male/cap_130/cap_130/SkeletalMeshes/cap_130,LCAP130,Cart Racer Goggle,A pair of goggles designed for Cart racing.
cap_131,131,123,54,34,218,71,190850,0,LCAP131,2,31,175,,,,,,,57,2,239,/Game/Characters/Modular/Female/cap_131/cap_131/SkeletalMeshes/cap_131,/Game/Characters/Modular/Male/cap_131/cap_131/SkeletalMeshes/cap_131,LCAP131,Bourgeois Head,A hat that is a symbol of wealth; it elicits sighs of jealousy from passerby.
cap_132,132,123,60,39,219,74,255950,0,LCAP132,2,31,185,,,,,,,61,2,239,/Game/Characters/Modular/Female/cap_132/cap_132/SkeletalMeshes/cap_132,/Game/Characters/Modular/Male/cap_132/cap_132/SkeletalMeshes/cap_132,LCAP132,Noble Lord Head,A high quality hat that is worn by members of the aristocracy as a symbol of prestige and power.
cap_133,133,123,67,45,221,79,270000,0,LCAP133,0,31,200,,,20,10,13,10,66,2,239,/Game/Characters/Modular/Female/cap_133/cap_133/SkeletalMeshes/cap_133,/Game/Characters/Modular/Male/cap_133/cap_133/SkeletalMeshes/cap_133,LCAP133,Mana Steam Head,A specialty magic hat that can directly manipulate Mana.
cap_134,134,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_134/cap_134/SkeletalMeshes/cap_134,/Game/Characters/Modular/Male/cap_134/cap_134/SkeletalMeshes/cap_134,,,
cap_135,135,123,72,47,221,82,295000,0,LCAP135,0,31,205,,,20,10,13,10,70,2,239,/Game/Characters/Modular/Female/cap_135/cap_135/SkeletalMeshes/cap_135,/Game/Characters/Modular/Male/cap_135/cap_135/SkeletalMeshes/cap_135,LCAP135,Brave Mana Steam Head,You entered deep into the depths of Prison and claimed this head.
cap_136,136,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_136/cap_136/SkeletalMeshes/cap_136,/Game/Characters/Modular/Male/cap_136/cap_136/SkeletalMeshes/cap_136,,,
cap_137,137,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_137/cap_137/SkeletalMeshes/cap_137,/Game/Characters/Modular/Male/cap_137/cap_137/SkeletalMeshes/cap_137,,,
cap_138,138,123,247,222,5246,82,295000,0,LCAP138,4,31,255,,,13,45,20,100,125,2,239,/Game/Characters/Modular/Female/cap_138/cap_138/SkeletalMeshes/cap_138,/Game/Characters/Modular/Male/cap_138/cap_138/SkeletalMeshes/cap_138,LCAP138,Venus Valentine Hair,Hat Exclusive for ETC iROSE
cap_139,139,123,247,222,5245,82,295000,0,LCAP139,4,31,255,,,15,45,18,100,125,2,239,/Game/Characters/Modular/Female/cap_139/cap_139/SkeletalMeshes/cap_139,/Game/Characters/Modular/Male/cap_139/cap_139/SkeletalMeshes/cap_139,LCAP139,Snow Berry Hair,Hat Exclusive for ETC iROSE
cap_140,140,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_140/cap_140/SkeletalMeshes/cap_140,/Game/Characters/Modular/Male/cap_140/cap_140/SkeletalMeshes/cap_140,,,
cap_141,141,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_141/cap_141/SkeletalMeshes/cap_141,/Game/Characters/Modular/Male/cap_141/cap_141/SkeletalMeshes/cap_141,,,
cap_142,142,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_142/cap_142/SkeletalMeshes/cap_142,/Game/Characters/Modular/Male/cap_142/cap_142/SkeletalMeshes/cap_142,,,
cap_143,143,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_143/cap_143/SkeletalMeshes/cap_143,/Game/Characters/Modular/Male/cap_143/cap_143/SkeletalMeshes/cap_143,,,
cap_144,144,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_144/cap_144/SkeletalMeshes/cap_144,/Game/Characters/Modular/Male/cap_144/cap_144/SkeletalMeshes/cap_144,,,
cap_145,145,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_145/cap_145/SkeletalMeshes/cap_145,/Game/Characters/Modular/Male/cap_145/cap_145/SkeletalMeshes/cap_145,,,
cap_147,147,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_147/cap_147/SkeletalMeshes/cap_147,/Game/Characters/Modular/Male/cap_147/cap_147/SkeletalMeshes/cap_147,,,
cap_148,148,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_148/cap_148/SkeletalMeshes/cap_148,/Game/Characters/Modular/Male/cap_148/cap_148/SkeletalMeshes/cap_148,,,
cap_149,149,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_149/cap_149/SkeletalMeshes/cap_149,/Game/Characters/Modular/Male/cap_149/cap_149/SkeletalMeshes/cap_149,,,
cap_150,150,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_150/cap_150/SkeletalMeshes/cap_150,/Game/Characters/Modular/Male/cap_150/cap_150/SkeletalMeshes/cap_150,,,
cap_151,151,123,999,999,2516,50,0,0,LCAP151,2,,,,,22,999,21,999,120,2,235,/Game/Characters/Modular/Female/cap_151/cap_151/SkeletalMeshes/cap_151,/Game/Characters/Modular/Male/cap_151/cap_151/SkeletalMeshes/cap_151,LCAP151,GameMaster Hat,The hat for GameMasters.
cap_152,152,123,10,10,93,18,2000,0,LCAP152,2,31,10,,,,,,,20,2,243,/Game/Characters/Modular/Female/cap_152/cap_152/SkeletalMeshes/cap_152,/Game/Characters/Modular/Male/cap_152/cap_152/SkeletalMeshes/cap_152,LCAP152,Santa Hat,"Santa Hat which Santas love to wear, especially since sombreros and top hats get stuck in chimneys."
cap_153,153,123,140,110,5409,20,2000,0,LCAP153,0,,,,,11,30,22,50,120,2,243,/Game/Characters/Modular/Female/cap_153/cap_153/SkeletalMeshes/cap_153,/Game/Characters/Modular/Male/cap_153/cap_153/SkeletalMeshes/cap_153,LCAP153,Traditional Korean Hat,Re-designed Hanbok hat.
cap_154,154,123,140,110,5418,20,2000,0,LCAP154,0,,,,,22,40,12,30,120,2,243,/Game/Characters/Modular/Female/cap_154/cap_154/SkeletalMeshes/cap_154,/Game/Characters/Modular/Male/cap_154/cap_154/SkeletalMeshes/cap_154,LCAP154,Spring Flower Hat,A hat which brings the refreshing sensation of Spring.
cap_155,155,123,140,110,5416,20,1800,0,LCAP155,0,,,,,10,30,19,50,120,2,243,/Game/Characters/Modular/Female/cap_155/cap_155/SkeletalMeshes/cap_155,/Game/Characters/Modular/Male/cap_155/cap_155/SkeletalMeshes/cap_155,LCAP155,Swimming Cap,A tight fitting cap that will keep your hair dry if you go for a swim.
cap_156,156,123,140,110,5417,20,1800,0,LCAP156,0,,,,,11,30,22,50,120,2,243,/Game/Characters/Modular/Female/cap_156/cap_156/SkeletalMeshes/cap_156,/Game/Characters/Modular/Male/cap_156/cap_156/SkeletalMeshes/cap_156,LCAP156,Snorkel,Underwater breathing apparatus for snorkeling.
cap_157,157,123,140,110,5418,20,1800,0,LCAP157,0,,,,,13,40,12,30,120,2,243,/Game/Characters/Modular/Female/cap_157/cap_157/SkeletalMeshes/cap_157,/Game/Characters/Modular/Male/cap_157/cap_157/SkeletalMeshes/cap_157,LCAP157,Summer Beach Hat,A cool beach hat that keeps the sun out of your eyes.
cap_158,158,123,140,110,5415,20,1800,0,LCAP158,0,,,,,19,50,12,30,120,2,243,/Game/Characters/Modular/Female/cap_158/cap_158/SkeletalMeshes/cap_158,/Game/Characters/Modular/Male/cap_158/cap_158/SkeletalMeshes/cap_158,LCAP158,O Mark,A special cap only used by GMs for the O/X Quiz event.
cap_159,159,123,140,110,5414,20,1800,0,LCAP159,0,,,,,22,40,12,30,120,2,243,/Game/Characters/Modular/Female/cap_159/cap_159/SkeletalMeshes/cap_159,/Game/Characters/Modular/Male/cap_159/cap_159/SkeletalMeshes/cap_159,LCAP159,X Mark,A special cap only used by GMs for the O/X Quiz event.
cap_160,160,123,10,10,5419,20,1800,0,LCAP160,2,,,,,,,,,20,2,243,/Game/Characters/Modular/Female/cap_160/cap_160/SkeletalMeshes/cap_160,/Game/Characters/Modular/Male/cap_160/cap_160/SkeletalMeshes/cap_160,LCAP160,Miss RuffRose Winner's Crown,The crown for the winner of Miss RuffRose 2008.
cap_161,161,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_161/cap_161/SkeletalMeshes/cap_161,/Game/Characters/Modular/Male/cap_161/cap_161/SkeletalMeshes/cap_161,,,
cap_162,162,123,10,10,2516,20,1800,0,LCAP162,4,31,5,,,,,,,20,2,243,/Game/Characters/Modular/Female/cap_162/cap_162/SkeletalMeshes/cap_162,/Game/Characters/Modular/Male/cap_162/cap_162/SkeletalMeshes/cap_162,LCAP162,GP Cap,Champion Cap for Great Pinoy PvP Winner!
cap_163,163,123,10,10,2516,20,1800,0,LCAP162,4,31,5,,,,,,,20,2,243,/Game/Characters/Modular/Female/cap_163/cap_163/SkeletalMeshes/cap_163,/Game/Characters/Modular/Male/cap_163/cap_163/SkeletalMeshes/cap_163,LCAP162,GP Cap,Champion Cap for Great Pinoy PvP Winner!
cap_164,164,123,10,10,2516,20,1800,0,LCAP162,4,31,5,,,,,,,20,2,243,/Game/Characters/Modular/Female/cap_164/cap_164/SkeletalMeshes/cap_164,/Game/Characters/Modular/Male/cap_164/cap_164/SkeletalMeshes/cap_164,LCAP162,GP Cap,Champion Cap for Great Pinoy PvP Winner!
cap_165,165,123,10,10,2516,20,1800,0,LCAP165,4,31,5,,,,,,,20,2,243,/Game/Characters/Modular/Female/cap_165/cap_165/SkeletalMeshes/cap_165,/Game/Characters/Modular/Male/cap_165/cap_165/SkeletalMeshes/cap_165,LCAP165,Pumpkin Mask,Spooky Jack-O'-Lantern mask for Halloween Day!
cap_166,166,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_166/cap_166/SkeletalMeshes/cap_166,/Game/Characters/Modular/Male/cap_166/cap_166/SkeletalMeshes/cap_166,,,
cap_167,167,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_167/cap_167/SkeletalMeshes/cap_167,/Game/Characters/Modular/Male/cap_167/cap_167/SkeletalMeshes/cap_167,,,
cap_168,168,123,140,110,5421,20,1800,0,LCAP168,2,,,,,11,30,22,50,120,2,243,/Game/Characters/Modular/Female/cap_168/cap_168/SkeletalMeshes/cap_168,/Game/Characters/Modular/Male/cap_168/cap_168/SkeletalMeshes/cap_168,LCAP168,White Santa Hat,"White color Santa Hat which Santas love to wear, especially since sombreros and top hats get stuck in chimneys."
cap_169,169,123,10,10,112,20,1800,0,LCAP169,2,,,,,0,0,0,0,60,2,243,/Game/Characters/Modular/Female/cap_169/cap_169/SkeletalMeshes/cap_169,/Game/Characters/Modular/Male/cap_169/cap_169/SkeletalMeshes/cap_169,LCAP169,Snowboard Goggles,Young snowboarder's goggles who likes simple but cool design.
cap_170,170,123,26,5,150,26,6200,0,LCAP170,4,,,,,,,,,7,3,235,/Game/Characters/Modular/Female/cap_170/cap_170/SkeletalMeshes/cap_170,/Game/Characters/Modular/Male/cap_170/cap_170/SkeletalMeshes/cap_170,LCAP170,Fairy Gift Bonnet,Special equipment given to Visitors that are invited by Arua's fairy.
cap_171,171,123,26,5,150,26,6200,0,LCAP171,4,,,,,,,,,7,3,235,/Game/Characters/Modular/Female/cap_171/cap_171/SkeletalMeshes/cap_171,/Game/Characters/Modular/Male/cap_171/cap_171/SkeletalMeshes/cap_171,LCAP171,Fairy Bless Bonnet,Special equipment given to Visitors that are invited by Arua's fairy.
cap_172,172,123,20,20,2516,20,1000,0,LCAP172,2,,,,,,,,,20,2,243,/Game/Characters/Modular/Female/cap_172/cap_172/SkeletalMeshes/cap_172,/Game/Characters/Modular/Male/cap_172/cap_172/SkeletalMeshes/cap_172,LCAP172,Clan War School Cap,A specially designed cap given as a reward to those that advance to the final Clan match.
cap_173,173,123,20,20,2516,18,2000,0,LCAP173,4,,,,,,,,,20,2,243,/Game/Characters/Modular/Female/cap_173/cap_173/SkeletalMeshes/cap_173,/Game/Characters/Modular/Male/cap_173/cap_173/SkeletalMeshes/cap_173,LCAP173,Rudolph Cap,"The very hat worn by Ruldolph, the famous reindeer."
cap_174,174,123,50,10,224,26,6000,0,LCAP174,4,31,50,,,,,,,,5,243,/Game/Characters/Modular/Female/cap_174/cap_174/SkeletalMeshes/cap_174,/Game/Characters/Modular/Male/cap_174/cap_174/SkeletalMeshes/cap_174,LCAP174,Green Rudolph Cap,"A hat not usually worn by Rudolph, the famous reindeer."
cap_175,175,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_175/cap_175/SkeletalMeshes/cap_175,/Game/Characters/Modular/Male/cap_175/cap_175/SkeletalMeshes/cap_175,,,
cap_176,176,123,140,110,5422,15,1,0,LCAP176,4,,,,,13,30,15,30,120,1,243,/Game/Characters/Modular/Female/cap_176/cap_176/SkeletalMeshes/cap_176,/Game/Characters/Modular/Male/cap_176/cap_176/SkeletalMeshes/cap_176,LCAP176,Red Swimming Cap,"If you want to ask for Party Playing, wear this cap and appeal to others"
cap_177,177,123,140,110,5423,15,1,0,LCAP177,4,,,,,22,40,12,30,120,1,243,/Game/Characters/Modular/Female/cap_177/cap_177/SkeletalMeshes/cap_177,/Game/Characters/Modular/Male/cap_177/cap_177/SkeletalMeshes/cap_177,LCAP177,Green Swimming Cap,"if you want some support from others as a beginner, wear this cap and appeal to others."
cap_178,178,123,140,110,5424,15,1,0,LCAP178,4,,,,,19,50,12,30,120,1,243,/Game/Characters/Modular/Female/cap_178/cap_178/SkeletalMeshes/cap_178,/Game/Characters/Modular/Male/cap_178/cap_178/SkeletalMeshes/cap_178,LCAP178,Yellow Swimming Cap,"If you want to join a Clan, wear this cap and appeal to others."
cap_179,179,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_179/cap_179/SkeletalMeshes/cap_179,/Game/Characters/Modular/Male/cap_179/cap_179/SkeletalMeshes/cap_179,,,
cap_180,180,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_180/cap_180/SkeletalMeshes/cap_180,/Game/Characters/Modular/Male/cap_180/cap_180/SkeletalMeshes/cap_180,,,
cap_181,181,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_181/cap_181/SkeletalMeshes/cap_181,/Game/Characters/Modular/Male/cap_181/cap_181/SkeletalMeshes/cap_181,,,
cap_182,182,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_182/cap_182/SkeletalMeshes/cap_182,/Game/Characters/Modular/Male/cap_182/cap_182/SkeletalMeshes/cap_182,,,
cap_183,183,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_183/cap_183/SkeletalMeshes/cap_183,/Game/Characters/Modular/Male/cap_183/cap_183/SkeletalMeshes/cap_183,,,
cap_184,184,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_184/cap_184/SkeletalMeshes/cap_184,/Game/Characters/Modular/Male/cap_184/cap_184/SkeletalMeshes/cap_184,,,
cap_185,185,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_185/cap_185/SkeletalMeshes/cap_185,/Game/Characters/Modular/Male/cap_185/cap_185/SkeletalMeshes/cap_185,,,
cap_186,186,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_186/cap_186/SkeletalMeshes/cap_186,/Game/Characters/Modular/Male/cap_186/cap_186/SkeletalMeshes/cap_186,,,
cap_187,187,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_187/cap_187/SkeletalMeshes/cap_187,/Game/Characters/Modular/Male/cap_187/cap_187/SkeletalMeshes/cap_187,,,
cap_188,188,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_188/cap_188/SkeletalMeshes/cap_188,/Game/Characters/Modular/Male/cap_188/cap_188/SkeletalMeshes/cap_188,,,
cap_189,189,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_189/cap_189/SkeletalMeshes/cap_189,/Game/Characters/Modular/Male/cap_189/cap_189/SkeletalMeshes/cap_189,,,
