Name,Id,Type,MotionType,MotionName,Hand,AttackPower,AttackSpeed,Range,Quality,IconIdx,BasePrice,PriceRate,AtkStartSound,AtkHitSoundType,BulletEffect,AtkFireSound,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,Mesh,TextureSrc,StlKey,DisplayName,Description,HitSound
weapon_83,83,271,11,XBow,Right,271,10,2400,99,3532,338000,0,0,0,151,71,31,155,10,120,,,,,59,30,246,/Game/Characters/Modular/Weapons/weapon_83/weapon_83/SkeletalMeshes/weapon_83,3DDATA/WEAPON/WEAPON/SIXSTICKBG/SIXSTICKBG.DDS,LWEA083,Six Stick Bow Gun,A converted Six Stick Bow which can be held in one hand.,
weapon_84,84,271,11,XBow,Right,301,10,2400,101,3533,452000,0,0,0,151,71,31,180,10,140,,,,,60,30,246,/Game/Characters/Modular/Weapons/weapon_84/weapon_84/SkeletalMeshes/weapon_84,3DDATA/WEAPON/WEAPON/CHENTURAIBG/CHENTURAIBG.DDS,LWEA084,Centauri Bow Gun,A converted Centauri Bow which can be held in one hand.,
weapon_85,85,271,11,XBow,Right,350,10,2500,104,3534,574000,0,0,0,151,71,31,200,10,155,,,,,65,30,246,/Game/Characters/Modular/Weapons/weapon_85/weapon_85/SkeletalMeshes/weapon_85,3DDATA/WEAPON/WEAPON/SHADOWFALCONBG/SHADOWFALCONBG.DDS,LWEA085,Shadow Falcon,A converted Zephyr Falcon which can be held in one hand.,
weapon_86,86,271,11,XBow,Right,370,10,2500,106,2486,701000,0,0,0,151,71,31,210,10,165,,,,,70,30,246,/Game/Characters/Modular/Weapons/weapon_86/weapon_86/SkeletalMeshes/weapon_86,3DDATA/WEAPON/WEAPON/ANGELICBG/ANGELICBG.DDS,LWEA086,Angelic Bow Gun,A converted Aquilia Bow which can be held in one hand.,
weapon_87,87,271,11,XBow,Right,390,10,2500,110,2486,755000,0,0,0,151,71,31,210,10,165,20,50,,,75,30,246,/Game/Characters/Modular/Weapons/weapon_87/weapon_87/SkeletalMeshes/weapon_87,3DDATA/WEAPON/WEAPON/ANGELICBG/ANGELICBG.DDS,LWEA087,Grand Angelic Bow Gun,A converted Aquilia Bow which can be held in one hand.,
weapon_88,88,271,11,XBow,Right,400,12,2500,110,2486,855000,0,0,0,151,71,31,200,,,20,75,15,20,120,30,246,/Game/Characters/Modular/Weapons/weapon_88/weapon_88/SkeletalMeshes/weapon_88,3DDATA/WEAPON/WEAPON/ANGELICBG/ANGELICBG.DDS,LWEA088,Brave Shadow Angelic Bow Gun,A converted Aquilia Bow which can be held in one hand.,
weapon_89,89,232,12,Gun,Right,660,10,3000,120,4823,200000,0,84,0,174,78,31,255,13,395,18,100,13,30,125,35,246,/Game/Characters/Modular/Weapons/weapon_89/weapon_89/SkeletalMeshes/weapon_89,3ddata/weapon/end/Hardened/hardened.dds,LWEA089,Hardened Unholy Gun of Mushi,ETC iROSE,
weapon_90,90,251,16,Katar,Right+Left,660,6,250,120,4864,200000,0,38,5,0,0,31,255,11,395,18,100,11,30,125,30,246,/Game/Characters/Modular/Weapons/weapon_90/weapon_90/SkeletalMeshes/weapon_90,3ddata/weapon/end/Hardened/hardened.dds,LWEA090,Hardened Unholy Katar of Dendi,ETC iROSE,
weapon_91,91,222,6,THSpear,Right,675,7,450,120,4797,200000,0,55,25,0,0,31,255,10,395,18,100,10,30,125,90,246,/Game/Characters/Modular/Weapons/weapon_91/weapon_91/SkeletalMeshes/weapon_91,3ddata/weapon/end/Hardened/hardenedspear.dds,LWEA091,Hardened Unholy Spear of Funn1k,ETC iROSE,
weapon_92,92,241,6,THSpear,Right,650,9,300,120,4774,200000,0,72,25,0,0,31,255,12,395,18,100,12,30,125,20,246,/Game/Characters/Modular/Weapons/weapon_92/weapon_92/SkeletalMeshes/weapon_92,3ddata/weapon/end/Hardened/hardened.dds,LWEA092,Hardened Unholy Staff of s4,ETC iROSE,
weapon_93,93,242,14,Wand,Right,620,9,2400,120,4798,200000,0,37,0,399,89,31,255,12,395,18,100,12,30,125,20,246,/Game/Characters/Modular/Weapons/weapon_93/weapon_93/SkeletalMeshes/weapon_93,3ddata/weapon/end/Hardened/hardened.dds,LWEA093,Hardened Unholy Wand of Chuan,ETC iROSE,
weapon_94,94,211,5,THSword,Right,620,7,250,120,4754,200000,0,39,5,0,0,31,255,10,395,18,100,10,30,125,50,246,/Game/Characters/Modular/Weapons/weapon_94/weapon_94/SkeletalMeshes/weapon_94,3ddata/weapon/end/Hardened/hardened.dds,LWEA094,Hardened Unholy Sword of xey,ETC iROSE,
weapon_95,95,221,8,THBlunt,Right,720,9,200,120,4769,200000,0,63,5,0,0,31,255,10,395,18,100,10,30,125,50,246,/Game/Characters/Modular/Weapons/weapon_95/weapon_95/SkeletalMeshes/weapon_95,3ddata/weapon/end/Hardened/hardened.dds,LWEA095,Hardened Unholy Reckles Sword of LodA,ETC iROSE,
weapon_96,96,223,8,THBlunt,Right,740,12,200,120,4752,200000,0,63,5,0,0,31,255,10,395,18,100,10,30,125,120,246,/Game/Characters/Modular/Weapons/weapon_96/weapon_96/SkeletalMeshes/weapon_96,3ddata/weapon/end/Hardened/hardened.dds,LWEA096,Hardened Unholy Axe of Singsing,ETC iROSE,
weapon_97,97,212,3,OHMace,Right,635,12,250,120,4833,200000,0,48,5,0,0,31,255,10,395,18,100,10,30,125,90,246,/Game/Characters/Modular/Weapons/weapon_97/weapon_97/SkeletalMeshes/weapon_97,3ddata/weapon/end/Hardened/hardened.dds,LWEA097,Hardened Unholy Blunt of Arteezy,ETC iROSE,
weapon_98,98,231,10,Bow,Left,800,9,2600,120,4759,200000,0,0,0,151,71,31,255,11,395,18,100,11,30,125,30,246,/Game/Characters/Modular/Weapons/weapon_98/weapon_98/SkeletalMeshes/weapon_98,3ddata/weapon/end/Hardened/hardened.dds,LWEA098,Hardened Unholy Bow of Puppey,ETC iROSE,
weapon_99,99,271,11,XBow,Right,620,10,2500,120,4760,200000,0,0,0,151,71,31,255,10,178,18,100,11,30,125,30,246,/Game/Characters/Modular/Weapons/weapon_99/weapon_99/SkeletalMeshes/weapon_99,3ddata/weapon/end/Hardened/hardened.dds,LWEA099,Hardened Unholy Bowgun of Akke,ETC iROSE,
weapon_100,100,233,9,Cannon,Right,800,14,3200,70,4824,243665,0,84,0,191,78,31,255,10,259,18,100,18,30,125,142,246,/Game/Characters/Modular/Weapons/weapon_100/weapon_100/SkeletalMeshes/weapon_100,3ddata/weapon/end/Hardened/hardened.dds,LWEA100,Hardened Unholy Launcher of Kuroky,ETC iROSE,
weapon_101,101,221,5,THSword,Right,24,11,250,32,1040,1275,0,39,5,0,0,31,10,10,32,,,,,38,15,246,/Game/Characters/Modular/Weapons/weapon_101/weapon_101/SkeletalMeshes/weapon_101,3Ddata/WEAPON/WEAPON/twohand/tsw12/tsw12.dds,LWEA101,Haedong Sword,Wooden sword used for training that is easily broken.,
weapon_102,102,221,5,THSword,Right,35,11,250,36,1041,2820,0,39,5,0,0,31,20,10,50,,,,,40,20,246,/Game/Characters/Modular/Weapons/weapon_102/weapon_102/SkeletalMeshes/weapon_102,3Ddata/WEAPON/WEAPON/twohand/tsw41/tsw41.dds,LWEA102,Nameless Sword,Two-Handed Sword for novices.,
weapon_103,103,221,5,THSword,Right,46,11,250,40,1042,5075,0,39,5,0,0,31,29,10,65,,,,,42,20,246,/Game/Characters/Modular/Weapons/weapon_103/weapon_103/SkeletalMeshes/weapon_103,3Ddata/WEAPON/WEAPON/twohand/tsw42/tsw42.dds,LWEA103,Sword of Hardship,"The more hardship you experience with this sword, the more you gain experience.",
weapon_104,104,221,5,THSword,Right,55,10,250,44,1043,8640,0,39,5,0,0,31,38,10,80,,,,,43,25,246,/Game/Characters/Modular/Weapons/weapon_104/weapon_104/SkeletalMeshes/weapon_104,3Ddata/WEAPON/WEAPON/twohand/tsw43/tsw43.dds,LWEA104,Cutter Edge,Two-Handed Sword that specializes in cutting.,
weapon_105,105,221,5,THSword,Right,67,10,250,48,1044,15210,0,39,5,0,0,31,47,10,95,,,,,45,25,246,/Game/Characters/Modular/Weapons/weapon_105/weapon_105/SkeletalMeshes/weapon_105,3Ddata/WEAPON/WEAPON/twohand/tsw44/tsw44.dds,LWEA105,Surado,A basic Two-Handed Sword.,
weapon_106,106,221,5,THSword,Right,84,11,250,51,1045,24950,0,39,5,0,0,31,56,10,110,,,,,47,25,246,/Game/Characters/Modular/Weapons/weapon_106/weapon_106/SkeletalMeshes/weapon_106,3Ddata/WEAPON/WEAPON/twohand/tsw3/tsw3.dds,LWEA106,Bull Sword,A heavy sword decorated with an angry bull. Beware!,
weapon_107,107,221,5,THSword,Right,97,11,250,55,1046,34900,0,39,5,0,0,31,64,10,123,,,,,48,30,246,/Game/Characters/Modular/Weapons/weapon_107/weapon_107/SkeletalMeshes/weapon_107,3Ddata/WEAPON/WEAPON/twohand/tsw13/tsw13.dds,LWEA107,Two-Handed Sword,The most basic Two-Handed Sword.,
weapon_108,108,221,5,THSword,Right,110,11,250,58,1047,47300,0,39,5,0,0,31,72,10,136,,,,,50,30,246,/Game/Characters/Modular/Weapons/weapon_108/weapon_108/SkeletalMeshes/weapon_108,3Ddata/WEAPON/WEAPON/twohand/tsw15/tsw15.dds,LWEA108,After Blade,A beautiful sword that looks resplendent when giving the finishing touch.,
weapon_109,109,221,5,THSword,Right,130,12,250,62,1048,67600,0,39,5,0,0,31,80,10,149,,,,,51,30,246,/Game/Characters/Modular/Weapons/weapon_109/weapon_109/SkeletalMeshes/weapon_109,3Ddata/WEAPON/WEAPON/twohand/tsw14/tsw14.dds,LWEA109,Executioner ,A sword used in the gruesome task of decapitation.,
weapon_110,110,221,5,THSword,Right,140,11,250,65,1049,85700,0,39,5,0,0,31,88,10,162,,,,,53,40,246,/Game/Characters/Modular/Weapons/weapon_110/weapon_110/SkeletalMeshes/weapon_110,3Ddata/WEAPON/WEAPON/twohand/tsw1/tsw1.dds,LWEA110,Bastard Sword,"A sword that seems to be intended for two-handed use, but beginners might confuse it for one-handed use.",
weapon_111,111,221,5,THSword,Right,154,11,250,68,1050,108100,0,39,5,0,0,31,95,10,174,,,,,54,40,246,/Game/Characters/Modular/Weapons/weapon_111/weapon_111/SkeletalMeshes/weapon_111,3Ddata/WEAPON/WEAPON/twohand/tsw2/tsw2.dds,LWEA111,Claymore,An aristocratic sword adorned with jewels and the image of a crow.,
weapon_112,112,221,5,THSword,Right,169,11,250,71,1051,137650,0,39,5,0,0,31,102,10,185,,,,,55,50,246,/Game/Characters/Modular/Weapons/weapon_112/weapon_112/SkeletalMeshes/weapon_112,3Ddata/WEAPON/WEAPON/twohand/tsw16/tsw16.dds,LWEA112,Flamberge,A sword with a wavy edge.,
weapon_113,113,221,5,THSword,Right,176,10,250,74,1053,162800,0,39,5,0,0,31,109,10,197,,,,,56,50,246,/Game/Characters/Modular/Weapons/weapon_113/weapon_113/SkeletalMeshes/weapon_113,3Ddata/WEAPON/WEAPON/twohand/tsw23/tsw23.dds,LWEA113,Dragon Sword,A sword in which the blade is generally decorated with the image of a dragon.,
weapon_114,114,221,5,THSword,Right,200,11,250,77,1054,213750,0,39,5,0,0,31,116,10,208,,,,,58,60,246,/Game/Characters/Modular/Weapons/weapon_114/weapon_114/SkeletalMeshes/weapon_114,3Ddata/WEAPON/WEAPON/twohand/tsw24/tsw24.dds,LWEA114,Heroic Sword,A sword filled with the spiritual power of the Orient.,
weapon_115,115,221,5,THSword,Right,225,12,250,80,1055,277200,0,39,5,0,0,31,123,10,219,,,,,59,60,246,/Game/Characters/Modular/Weapons/weapon_115/weapon_115/SkeletalMeshes/weapon_115,3Ddata/WEAPON/WEAPON/twohand/tsw32/tsw32.dds,LWEA115,Great Sword,An enormous sword that you are barely able to carry.,
weapon_116,116,221,5,THSword,Right,240,12,250,83,1056,332200,0,39,5,0,0,31,129,10,229,,,,,60,65,246,/Game/Characters/Modular/Weapons/weapon_116/weapon_116/SkeletalMeshes/weapon_116,3Ddata/WEAPON/WEAPON/twohand/tsw33/tsw33.dds,LWEA116,Giant Sword,A huge sword that was used by the king of the Orcs.,
weapon_117,117,221,5,THSword,Right,246,11,250,85,1057,375000,0,39,5,0,0,31,135,10,239,,,,,61,100,246,/Game/Characters/Modular/Weapons/weapon_117/weapon_117/SkeletalMeshes/weapon_117,3Ddata/WEAPON/WEAPON/twohand/tsw48/tsw48.dds,LWEA117,Shion's Guardian,A very heavy sword used by a great war hero in a distant land.,
weapon_118,118,221,5,THSword,Right,272,11,250,88,1059,420000,0,39,5,0,0,31,145,10,255,,,,,63,120,246,/Game/Characters/Modular/Weapons/weapon_118/weapon_118/SkeletalMeshes/weapon_118,3Ddata/WEAPON/WEAPON/twohand/tsw55/tsw55.dds,LWEA118,Sacred Hander,An enormous Two-Handed Sword that is easily larger than other weapons in its class.,
weapon_119,119,221,5,THSword,Right,286,10,250,89,1058,470000,0,39,5,0,0,31,155,10,271,,,,,65,130,246,/Game/Characters/Modular/Weapons/weapon_119/weapon_119/SkeletalMeshes/weapon_119,3Ddata/WEAPON/WEAPON/twohand/tsw56/tsw56.dds,LWEA119,Explosion Hander,"A mysterious sword which explodes upon impact. There are few surviving victims, if any.",
weapon_120,120,221,5,THSword,Right,359,11,250,92,1062,617750,0,39,5,0,0,31,186,10,304,,,,,68,130,246,/Game/Characters/Modular/Weapons/weapon_120/weapon_120/SkeletalMeshes/weapon_120,3Ddata/WEAPON/WEAPON/twohand/tsw69/tsw69.dds,LWEA122,Moon Sword,A sword that is believed to contain the power of a blue moon.,
weapon_121,121,221,5,THSword,Right,381,10,250,93,1063,666700,0,39,5,0,0,31,200,10,317,,,,,71,140,246,/Game/Characters/Modular/Weapons/weapon_121/weapon_121/SkeletalMeshes/weapon_121,3Ddata/WEAPON/WEAPON/twohand/tsw72/tsw72.dds,LWEA123,Caliburn,The first sword that King Arthur used in battle.,
weapon_122,122,221,5,THSword,Right,298,10,250,90,1066,500400,0,39,5,0,0,31,170,10,284,,,,,66,120,246,/Game/Characters/Modular/Weapons/weapon_122/weapon_122/SkeletalMeshes/weapon_122,3Ddata/WEAPON/WEAPON/twohand/tsw61/tsw61.dds,LWEA120,Sword,A normal sword generally carried by Soldiers.,
weapon_123,123,221,5,THSword,Right,389,11,250,91,1067,553000,0,39,5,0,0,31,210,10,324,,,,,74,120,246,/Game/Characters/Modular/Weapons/weapon_123/weapon_123/SkeletalMeshes/weapon_123,3Ddata/WEAPON/WEAPON/twohand/tsw62/tsw62.dds,LWEA121,Rookie Sword,A very basic sword typically used by Rookie Knights.,
weapon_124,124,221,5,THSword,Right,550,11,250,90,3384,785000,0,39,5,0,0,31,230,10,335,18,10,,,90,120,246,/Game/Characters/Modular/Weapons/weapon_124/weapon_124/SkeletalMeshes/weapon_124,3DDATA/WEAPON/R2/WEAPON/THS_220.DDS,LWEA124,Viper Sword,An extremely heavy sword crafted out of iron and gold.,
weapon_125,125,221,5,THSword,Right,590,11,250,90,6428,785000,0,39,5,0,0,31,201,10,335,18,50,10,20,125,120,246,/Game/Characters/Modular/Weapons/weapon_125/weapon_125/SkeletalMeshes/weapon_125,3DDATA/WEAPON/R2/WEAPON/THS_220_A.DDS,LWEA124,Viper Sword,An extremely heavy sword crafted out of iron and gold.,
weapon_126,126,221,5,THSword,Right,590,11,250,90,6429,785000,0,39,5,0,0,31,201,10,335,20,50,10,20,125,120,246,/Game/Characters/Modular/Weapons/weapon_126/weapon_126/SkeletalMeshes/weapon_126,3DDATA/WEAPON/R2/WEAPON/THS_220_B.DDS,LWEA124,Viper Sword,An extremely heavy sword crafted out of iron and gold.,
weapon_131,131,223,8,THBlunt,Right,36,11,150,38,1118,3150,0,63,5,0,0,31,21,10,57,,,,,40,15,246,/Game/Characters/Modular/Weapons/weapon_131/weapon_131/SkeletalMeshes/weapon_131,3Ddata/WEAPON/WEAPON/twohand/tsw17/tsw17.dds,LWEA131,Woodman Axe,A cheap Axe used by woodcutters.,
weapon_132,132,223,8,THBlunt,Right,47,11,150,42,1120,5840,0,63,5,0,0,31,30,10,73,,,,,42,20,246,/Game/Characters/Modular/Weapons/weapon_132/weapon_132/SkeletalMeshes/weapon_132,3Ddata/WEAPON/WEAPON/twohand/tsw6/tsw6.dds,LWEA132,Small Axe,An Axe commonly used by ruffians and trouble makers.,
weapon_133,133,223,8,THBlunt,Right,62,12,200,46,1119,10485,0,63,5,0,0,31,39,10,90,,,,,44,20,246,/Game/Characters/Modular/Weapons/weapon_133/weapon_133/SkeletalMeshes/weapon_133,3Ddata/WEAPON/WEAPON/twohand/tsw5/tsw5.dds,LWEA133,Battle Axe,A specially crafted weapon that can be used as both an axe and a hammer.,
weapon_134,134,223,8,THBlunt,Right,75,12,200,50,1121,17450,0,63,5,0,0,31,48,10,106,,,,,46,25,246,/Game/Characters/Modular/Weapons/weapon_134/weapon_134/SkeletalMeshes/weapon_134,3Ddata/WEAPON/WEAPON/twohand/tsw7/tsw7.dds,LWEA134,Tomahawk,"An Axe that, through some kind of illusion, looks just like an eagle.",
weapon_135,135,223,8,THBlunt,Right,86,11,200,54,1122,24850,0,63,5,0,0,31,57,10,122,,,,,48,30,246,/Game/Characters/Modular/Weapons/weapon_135/weapon_135/SkeletalMeshes/weapon_135,3Ddata/WEAPON/WEAPON/twohand/tsw18/tsw18.dds,LWEA135,Orc Axe,A dull Axe made of animal bone that was used by the Orcs.,
weapon_136,136,223,8,THBlunt,Right,103,12,200,58,1123,35650,0,63,5,0,0,31,65,10,136,,,,,49,30,246,/Game/Characters/Modular/Weapons/weapon_136/weapon_136/SkeletalMeshes/weapon_136,3Ddata/WEAPON/WEAPON/twohand/tsw19/tsw19.dds,LWEA136,Tower Axe,An Axe with a splendidly long blade.,
weapon_137,137,223,8,THBlunt,Right,118,12,200,61,1124,49050,0,63,5,0,0,31,73,10,150,,,,,51,30,246,/Game/Characters/Modular/Weapons/weapon_137/weapon_137/SkeletalMeshes/weapon_137,3Ddata/WEAPON/WEAPON/twohand/tsw25/tsw25.dds,LWEA137,Cross Axe,A unique battle Axe with four blades that comes in handy for close shaves.,
weapon_138,138,223,8,THBlunt,Right,128,11,200,65,1125,62950,0,63,5,0,0,31,81,10,164,,,,,52,35,246,/Game/Characters/Modular/Weapons/weapon_138/weapon_138/SkeletalMeshes/weapon_138,3Ddata/WEAPON/WEAPON/twohand/tsw29/tsw29.dds,LWEA138,Silver Axe,A silver Axe that is somehow effective in healing your wounds.,
weapon_139,139,223,8,THBlunt,Right,143,11,200,68,1126,83100,0,63,5,0,0,31,89,10,178,,,,,54,30,246,/Game/Characters/Modular/Weapons/weapon_139/weapon_139/SkeletalMeshes/weapon_139,3Ddata/WEAPON/WEAPON/twohand/tsw30/tsw30.dds,LWEA139,Golden Axe,An Axe of gold that everyone seems to want.,
weapon_140,140,223,8,THBlunt,Right,164,12,200,71,1127,109800,0,63,5,0,0,31,96,10,190,,,,,55,30,246,/Game/Characters/Modular/Weapons/weapon_140/weapon_140/SkeletalMeshes/weapon_140,3Ddata/WEAPON/WEAPON/twohand/tsw34/tsw34.dds,LWEA140,Great Axe,A fearsome Axe with two huge blades.,
weapon_141,141,223,8,THBlunt,Right,179,12,200,74,1128,141200,0,63,5,0,0,31,103,10,202,,,,,56,40,246,/Game/Characters/Modular/Weapons/weapon_141/weapon_141/SkeletalMeshes/weapon_141,3Ddata/WEAPON/WEAPON/twohand/tsw35/tsw35.dds,LWEA141,Ice Axe,An Axe with blades whose edges emanate intense coldness.,
weapon_142,142,223,8,THBlunt,Right,187,11,200,77,1129,169500,0,63,5,0,0,31,110,10,214,,,,,58,40,246,/Game/Characters/Modular/Weapons/weapon_142/weapon_142/SkeletalMeshes/weapon_142,3Ddata/WEAPON/WEAPON/twohand/tsw31/tsw31.dds,LWEA142,Flame Axe,An Axe that always emits flames from its blade edges. Be careful when handling it.,
weapon_143,143,223,8,THBlunt,Right,212,12,250,81,1131,224350,0,63,5,0,0,31,117,10,227,,,,,59,40,246,/Game/Characters/Modular/Weapons/weapon_143/weapon_143/SkeletalMeshes/weapon_143,3Ddata/WEAPON/WEAPON/twohand/tsw36/tsw36.dds,LWEA143,Earthquake,"An Axe filled with the power of the earth, making it capable of starting earthquakes.",
weapon_144,144,223,8,THBlunt,Right,229,12,250,84,1132,275950,0,63,5,0,0,31,124,10,239,,,,,60,45,246,/Game/Characters/Modular/Weapons/weapon_144/weapon_144/SkeletalMeshes/weapon_144,3Ddata/WEAPON/WEAPON/twohand/tsw49/tsw49.dds,LWEA144,Bloody Axe,"A dreadful Axe that, once held, induces a craving for bloodshed.",
weapon_145,145,223,8,THBlunt,Right,234,11,250,86,1133,312900,0,63,5,0,0,31,130,10,249,,,,,62,50,246,/Game/Characters/Modular/Weapons/weapon_145/weapon_145/SkeletalMeshes/weapon_145,3Ddata/WEAPON/WEAPON/twohand/tsw50/tsw50.dds,LWEA145,Collapse Axe,An Axe with long and bulky blades.,
weapon_146,146,223,8,THBlunt,Right,260,12,250,89,1134,396550,0,63,5,0,0,31,136,10,259,,,,,63,60,246,/Game/Characters/Modular/Weapons/weapon_146/weapon_146/SkeletalMeshes/weapon_146,3Ddata/WEAPON/WEAPON/twohand/tsw51/tsw51.dds,LWEA146,Adamantium Axe,An Axe made of Adamantium which can never be broken. There are many imitations.,
weapon_147,147,223,8,THBlunt,Right,287,12,250,93,1135,441550,0,63,5,0,0,31,146,10,277,,,,,65,60,246,/Game/Characters/Modular/Weapons/weapon_147/weapon_147/SkeletalMeshes/weapon_147,3Ddata/WEAPON/WEAPON/twohand/tsw57/tsw57.dds,LWEA147,Titan Axe,An axe that was used by the titans. It's so large that most people can't even lift it.,
weapon_148,148,223,8,THBlunt,Right,303,11,250,94,1136,491550,0,63,5,0,0,31,156,10,284,,,,,66,60,246,/Game/Characters/Modular/Weapons/weapon_148/weapon_148/SkeletalMeshes/weapon_148,3Ddata/WEAPON/WEAPON/twohand/tsw58/tsw58.dds,LWEA148,Behead Axe,An axe used to behead criminals. It's filled with the resentment of those it has killed.,
weapon_149,149,223,8,THBlunt,Right,320,12,250,95,1115,645200,0,63,5,0,0,31,170,10,292,,,,,67,60,246,/Game/Characters/Modular/Weapons/weapon_149/weapon_149/SkeletalMeshes/weapon_149,3Ddata/WEAPON/WEAPON/twohand/tsw63/tsw63.dds,LWEA149,Nail Hatchet,"An axe contructed out of a few nails and some wood from a nigh-indestructible tree. Contrary to its appearance, it's supposedly very powerful.",
weapon_150,150,223,8,THBlunt,Right,475,11,250,95,1116,739700,0,63,5,0,0,31,210,10,346,,,,,75,60,246,/Game/Characters/Modular/Weapons/weapon_150/weapon_150/SkeletalMeshes/weapon_150,3Ddata/WEAPON/WEAPON/twohand/tsw64/tsw64.dds,LWEA150,Goblin Hatchet,An elaborately decorated axe constructed by Goblin smiths.,
weapon_151,151,223,8,THBlunt,Right,363,12,250,96,1137,843700,0,63,5,0,0,31,186,10,311,,,,,69,70,246,/Game/Characters/Modular/Weapons/weapon_151/weapon_151/SkeletalMeshes/weapon_151,3Ddata/WEAPON/WEAPON/twohand/tsw70/tsw70.dds,LWEA151,Turak Axe,"The axe used by Turak, leader of the corrupted Sikukus.",
weapon_152,152,223,8,THBlunt,Right,397,12,250,97,1138,957750,0,63,5,0,0,31,200,10,326,,,,,71,70,246,/Game/Characters/Modular/Weapons/weapon_152/weapon_152/SkeletalMeshes/weapon_152,3Ddata/WEAPON/WEAPON/twohand/tsw73/tsw73.dds,LWEA152,Jabberwock's Nail,"An axe made from nail of the Jabberwork, a legendary monster.",
weapon_153,153,223,8,THBlunt,Right,560,8,200,99,3389,1000000,0,63,5,0,0,31,230,10,336,18,10,,,90,40,246,/Game/Characters/Modular/Weapons/weapon_153/weapon_153/SkeletalMeshes/weapon_153,3DDATA/WEAPON/R2/WEAPON/AXE_220.DDS,LWEA153,Viper Axe,An extremely large axe crafted of gold and steel.,
weapon_154,154,223,8,THBlunt,Right,580,8,200,99,6430,1000000,0,63,5,0,0,31,201,10,336,18,50,10,20,125,40,246,/Game/Characters/Modular/Weapons/weapon_154/weapon_154/SkeletalMeshes/weapon_154,3DDATA/WEAPON/R2/WEAPON/AXE_220_A.DDS,LWEA153,Viper Axe,An extremely large axe crafted of gold and steel.,
weapon_155,155,223,8,THBlunt,Right,580,8,200,99,6431,1000000,0,63,5,0,0,31,201,10,336,20,50,10,20,125,40,246,/Game/Characters/Modular/Weapons/weapon_155/weapon_155/SkeletalMeshes/weapon_155,3DDATA/WEAPON/R2/WEAPON/AXE_220_B.DDS,LWEA153,Viper Axe,An extremely large axe crafted of gold and steel.,
weapon_161,161,222,6,THSpear,Right,13,9,350,23,1079,380,0,55,25,0,0,,,,,,,,,35,10,246,/Game/Characters/Modular/Weapons/weapon_161/weapon_161/SkeletalMeshes/weapon_161,3Ddata/WEAPON/WEAPON/twohand/tsw20/tsw20.dds,LWEA161,Bamboo Spear,A simple Spear made of bamboo.,
weapon_162,162,222,6,THSpear,Right,25,10,350,28,1080,1425,0,55,25,0,0,31,12,10,32,,,,,38,15,246,/Game/Characters/Modular/Weapons/weapon_162/weapon_162/SkeletalMeshes/weapon_162,3Ddata/WEAPON/WEAPON/twohand/tsw22/tsw22.dds,LWEA162,Javelin,A Spear that is built for throwing rather than stabbing.,
weapon_163,163,222,6,THSpear,Right,34,9,350,32,1081,2910,0,55,25,0,0,31,22,10,48,,,,,40,25,246,/Game/Characters/Modular/Weapons/weapon_163/weapon_163/SkeletalMeshes/weapon_163,3Ddata/WEAPON/WEAPON/twohand/tsw26/tsw26.dds,LWEA163,Round Spear,A light Spear with rounded blade.,
weapon_164,164,222,6,THSpear,Right,46,10,350,35,1082,5600,0,55,25,0,0,31,31,10,63,,,,,42,20,246,/Game/Characters/Modular/Weapons/weapon_164/weapon_164/SkeletalMeshes/weapon_164,3Ddata/WEAPON/WEAPON/twohand/tsw10/tsw10.dds,LWEA164,Scimitar,An imitation of the Spear used by Kwanwoo. No one's really sure of its power.,
