Name,Id,SkillName,BaseSkillId,SkillLevel,PointCost,Tab,SkillType,Range,TargetFilter,Radius,Power,Harm,Status1,Status2,StatusType1,StatusType2,StatusHarmful1,StatusHarmful2,SuccessRatio,Duration,DamageType,UseAbility1,UseAmount1,UseAbility2,UseAmount2,CooldownSec,CooldownGroup,IncAbility1,IncValue1,IncRate1,IncAbility2,IncValue2,IncRate2,SummonPet,ActionMode,NeedWeapon1,NeedWeapon2,NeedWeapon3,NeedWeapon4,NeedWeapon5,RequiredClassSet,RequiredUnion1,NeedSkill1,NeedSkillLevel1,NeedSkill2,NeedSkillLevel2,NeedSkill3,NeedSkillLevel3,NeedAbility1,NeedAbilityValue1,NeedAbility2,NeedAbilityValue2,IconIdx,CastMotion,CastMotionSpeed,ActionMotion,ActionMotionSpeed,HitCount,BulletNo,FireSound,HitSound,ZulyCost,CastEffect,HitEffect,StlKey,DisplayName,Description
skill_234,234,Harden Body,231,4,8,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_235,235,Harden Body,231,5,10,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_236,236,Harden Body,231,6,12,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_237,237,Harden Body,231,7,14,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_238,238,Harden Body,231,8,16,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_239,239,Harden Body,231,9,18,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_240,240,Harden Body,231,10,21,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_241,241,Harden Body,231,11,24,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,70,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_242,242,Harden Body,231,12,27,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_243,243,Harden Body,231,13,30,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_244,244,Harden Body,231,14,34,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_245,245,Harden Body,231,15,38,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_246,246,Harden Body,231,16,42,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_247,247,Harden Body,231,17,47,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_248,248,Harden Body,231,18,52,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_249,249,Harden Body,231,19,58,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_250,250,Harden Body,231,20,64,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,54,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,LSkill0231,Harden Body,"By hardening your body, you can increase your Max HP"
skill_251,251,Armor Mastery,251,1,4,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,6,0,0,0,0,0,0,0,0,0,0,0,41,0,231,2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_252,252,Armor Mastery,251,2,5,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_253,253,Armor Mastery,251,3,6,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,14,0,0,0,0,0,0,0,0,0,0,0,0,0,231,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_254,254,Armor Mastery,251,4,7,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_255,255,Armor Mastery,251,5,9,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,22,0,0,0,0,0,0,0,0,0,0,0,0,0,231,4,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_256,256,Armor Mastery,251,6,11,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_257,257,Armor Mastery,251,7,13,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,30,0,0,0,0,0,0,0,0,0,0,0,0,0,231,5,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_258,258,Armor Mastery,251,8,15,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_259,259,Armor Mastery,251,9,17,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,38,0,0,0,0,0,0,0,0,0,0,0,0,0,231,6,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_260,260,Armor Mastery,251,10,19,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_261,261,Armor Mastery,251,11,22,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,48,0,0,0,0,0,0,0,0,0,0,0,61,0,231,7,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_262,262,Armor Mastery,251,12,25,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_263,263,Armor Mastery,251,13,28,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,58,0,0,0,0,0,0,0,0,0,0,0,0,0,231,8,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_264,264,Armor Mastery,251,14,31,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_265,265,Armor Mastery,251,15,34,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,68,0,0,0,0,0,0,0,0,0,0,0,0,0,231,9,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_266,266,Armor Mastery,251,16,38,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_267,267,Armor Mastery,251,17,42,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,80,0,0,0,0,0,0,0,0,0,0,0,0,0,231,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_268,268,Armor Mastery,251,18,46,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_269,269,Armor Mastery,251,19,51,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_270,270,Armor Mastery,251,20,56,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,LSkill0251,Armor Mastery,"Through Armor mastery, you can decrease demage of enemy's attack. You can have your defence power up."
skill_271,271,CrossBow Mastery,271,1,10,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,10,0,0,0,0,0,0,271,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,LSkill0271,CrossBow Mastery,"By using crossbow, you can increase your attack power"
skill_272,272,CrossBow Mastery,271,2,13,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,15,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,LSkill0271,CrossBow Mastery,"By using crossbow, you can increase your attack power"
skill_273,273,CrossBow Mastery,271,3,16,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,20,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,LSkill0271,CrossBow Mastery,"By using crossbow, you can increase your attack power"
skill_274,274,CrossBow Mastery,271,4,19,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,26,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,LSkill0271,CrossBow Mastery,"By using crossbow, you can increase your attack power"
skill_275,275,CrossBow Mastery,271,5,23,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,32,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,LSkill0271,CrossBow Mastery,"By using crossbow, you can increase your attack power"
skill_276,276,CrossBow Mastery,271,6,27,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,39,0,0,0,0,0,0,271,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,LSkill0271,CrossBow Mastery,"By using crossbow, you can increase your attack power"
skill_277,277,CrossBow Mastery,271,7,32,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,46,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,LSkill0271,CrossBow Mastery,"By using crossbow, you can increase your attack power"
skill_278,278,CrossBow Mastery,271,8,38,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,54,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,LSkill0271,CrossBow Mastery,"By using crossbow, you can increase your attack power"
skill_279,279,CrossBow Mastery,271,9,45,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,62,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,LSkill0271,CrossBow Mastery,"By using crossbow, you can increase your attack power"
skill_280,280,CrossBow Mastery,271,10,53,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,70,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,LSkill0271,CrossBow Mastery,"By using crossbow, you can increase your attack power"
skill_281,281,Quick Step,281,1,4,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,52,30,0,0,0,0,0,0,0,0,0,0,0,41,0,231,5,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,LSkill0281,Quick Step,You can improve your moving speed.
skill_282,282,Quick Step,281,2,6,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,52,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,LSkill0281,Quick Step,You can improve your moving speed.
skill_283,283,Quick Step,281,3,8,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,231,6,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,LSkill0281,Quick Step,You can improve your moving speed.
skill_284,284,Quick Step,281,4,11,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,52,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,LSkill0281,Quick Step,You can improve your moving speed.
skill_285,285,Quick Step,281,5,14,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,52,76,0,0,0,0,0,0,0,0,0,0,0,0,0,231,7,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,LSkill0281,Quick Step,You can improve your moving speed.
skill_286,286,Quick Step,281,6,18,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,52,90,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,LSkill0281,Quick Step,You can improve your moving speed.
skill_287,287,Quick Step,281,7,23,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,52,105,0,0,0,0,0,0,0,0,0,0,0,0,0,231,8,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,LSkill0281,Quick Step,You can improve your moving speed.
skill_288,288,Quick Step,281,8,29,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,52,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,LSkill0281,Quick Step,You can improve your moving speed.
skill_289,289,Quick Step,281,9,36,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,52,135,0,0,0,0,0,0,0,0,0,0,0,0,0,231,9,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,LSkill0281,Quick Step,You can improve your moving speed.
skill_290,290,Quick Step,281,10,44,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,52,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,LSkill0281,Quick Step,You can improve your moving speed.
skill_291,291,Mental Mastery,291,1,6,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,30,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,LSkill0291,Mental Mastery,You can increase Max MP through training.
skill_292,292,Mental Mastery,291,2,8,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,LSkill0291,Mental Mastery,You can increase Max MP through training.
skill_293,293,Mental Mastery,291,3,11,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,LSkill0291,Mental Mastery,You can increase Max MP through training.
skill_294,294,Mental Mastery,291,4,14,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,LSkill0291,Mental Mastery,You can increase Max MP through training.
skill_295,295,Mental Mastery,291,5,18,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,LSkill0291,Mental Mastery,You can increase Max MP through training.
skill_296,296,Mental Mastery,291,6,23,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,LSkill0291,Mental Mastery,You can increase Max MP through training.
skill_297,297,Mental Mastery,291,7,29,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,LSkill0291,Mental Mastery,You can increase Max MP through training.
skill_298,298,Mental Mastery,291,8,36,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,LSkill0291,Mental Mastery,You can increase Max MP through training.
skill_299,299,Mental Mastery,291,9,44,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,LSkill0291,Mental Mastery,You can increase Max MP through training.
skill_300,300,Mental Mastery,291,10,54,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,LSkill0291,Mental Mastery,You can increase Max MP through training.
skill_301,301,Heavy Attack,301,1,8,1,3,0,5,0,30,1,0,0,0,0,0,0,0,0,1,17,10,0,0,5.9,1,0,0,0,0,0,0,0,1,211,212,221,222,223,41,0,201,1,0,0,0,0,0,0,0,0,28,129,100,94,100,1,0,0,1551,0,1041,1040,LSkill0301,Heavy Attack,"By gathering power when using near attack weapon, you can hit enemy hard"
skill_302,302,Heavy Attack,301,2,10,1,3,0,5,0,37,1,0,0,0,0,0,0,0,0,1,17,12,0,0,5.9,1,0,0,0,0,0,0,0,1,211,212,221,222,223,0,0,201,2,0,0,0,0,0,0,0,0,28,129,100,94,100,1,0,0,1551,0,1041,1040,LSkill0301,Heavy Attack,"By gathering power when using near attack weapon, you can hit enemy hard"
skill_303,303,Heavy Attack,301,3,12,1,3,0,5,0,44,1,0,0,0,0,0,0,0,0,1,17,14,0,0,5.9,1,0,0,0,0,0,0,0,1,211,212,221,222,223,0,0,201,3,0,0,0,0,0,0,0,0,28,129,100,94,100,1,0,0,1551,0,1041,1040,LSkill0301,Heavy Attack,"By gathering power when using near attack weapon, you can hit enemy hard"
skill_304,304,Heavy Attack,301,4,14,1,3,0,5,0,51,1,0,0,0,0,0,0,0,0,1,17,16,0,0,6.1,1,0,0,0,0,0,0,0,1,211,212,221,222,223,0,0,201,4,0,0,0,0,0,0,0,0,28,129,100,94,100,1,0,0,1551,0,1041,1040,LSkill0301,Heavy Attack,"By gathering power when using near attack weapon, you can hit enemy hard"
skill_305,305,Heavy Attack,301,5,16,1,3,0,5,0,58,1,0,0,0,0,0,0,0,0,1,17,18,0,0,6.1,1,0,0,0,0,0,0,0,1,211,212,221,222,223,0,0,201,5,0,0,0,0,0,0,0,0,28,129,100,94,100,1,0,0,1551,0,1041,1040,LSkill0301,Heavy Attack,"By gathering power when using near attack weapon, you can hit enemy hard"
skill_306,306,Heavy Attack,301,6,18,1,3,0,5,0,65,1,0,0,0,0,0,0,0,0,1,17,20,0,0,6.1,1,0,0,0,0,0,0,0,1,211,212,221,222,223,0,0,201,6,0,0,0,0,0,0,0,0,28,129,100,94,100,1,0,0,1551,0,1041,1040,LSkill0301,Heavy Attack,"By gathering power when using near attack weapon, you can hit enemy hard"
skill_307,307,Heavy Attack,301,7,20,1,3,0,5,0,72,1,0,0,0,0,0,0,0,0,1,17,22,0,0,6.3,1,0,0,0,0,0,0,0,1,211,212,221,222,223,0,0,201,7,0,0,0,0,0,0,0,0,28,129,100,94,100,1,0,0,1551,0,1041,1040,LSkill0301,Heavy Attack,"By gathering power when using near attack weapon, you can hit enemy hard"
skill_308,308,Heavy Attack,301,8,23,1,3,0,5,0,80,1,0,0,0,0,0,0,0,0,1,17,24,0,0,6.3,1,0,0,0,0,0,0,0,1,211,212,221,222,223,0,0,201,8,0,0,0,0,0,0,0,0,28,129,100,94,100,1,0,0,1551,0,1041,1040,LSkill0301,Heavy Attack,"By gathering power when using near attack weapon, you can hit enemy hard"
skill_309,309,Heavy Attack,301,9,26,1,3,0,5,0,100,1,0,0,0,0,0,0,0,0,1,17,26,0,0,6.3,1,0,0,0,0,0,0,0,1,211,212,221,222,223,0,0,201,9,0,0,0,0,0,0,0,0,28,129,100,94,100,1,0,0,1551,0,1041,1040,LSkill0301,Heavy Attack,"By gathering power when using near attack weapon, you can hit enemy hard"
