Name,Id,DisplayName,WalkSpeed,RunSpeed,Scale,Level,HP,Attack,Hit,Defense,Resist,Avoid,AttackSpeed,IsMagicDamage,AiType,GiveExp,DropType,RWeapon,LWeapon,DropMoney,DropItem,CanTarget,AttackRange,NpcType,HitMaterial,AttackSound,DieSound,SellTab0,SellTab1,SellTab2,SellTab3,QuestTrigger,Mesh,StlKey
npc_189,189,Hunter Clown,170,450,125,59,36,234,171,158,82,97,100,0,264,100,195,1042,0,25,38,0,2100,6,1,0,258,0,0,0,0,,/Game/Monsters/npc_189/npc_189/SkeletalMeshes/npc_189,LNPC0186
npc_190,190,Grunter Captain,230,520,165,62,69,264,186,200,130,75,120,0,262,100,164,135,0,35,40,0,300,9,0,0,238,0,0,0,0,,/Game/Monsters/npc_190/npc_190/SkeletalMeshes/npc_190,LNPC0139
npc_192,192,Elder Stone Golem,220,490,185,82,52,342,176,216,179,129,110,0,268,200,183,0,0,1,38,0,220,3,2,0,250,0,0,0,0,,/Game/Monsters/npc_192/npc_192/SkeletalMeshes/npc_192,LNPC0165
npc_193,193,Junon's Golem,290,630,260,84,122,390,246,306,197,104,100,0,266,400,180,0,0,1,40,0,230,10,2,0,250,0,0,0,0,,/Game/Monsters/npc_193/npc_193/SkeletalMeshes/npc_193,LNPC0162
npc_194,194,Master Stone Golem,220,490,220,87,123,406,253,318,205,108,115,0,268,500,184,0,0,1,42,0,250,10,2,0,250,0,0,0,0,,/Game/Monsters/npc_194/npc_194/SkeletalMeshes/npc_194,LNPC0166
npc_196,196,Goblin Guard,225,640,160,93,59,345,236,359,226,80,105,0,262,200,232,40,3,15,37,0,250,2,0,0,266,0,0,0,0,,/Game/Monsters/npc_196/npc_196/SkeletalMeshes/npc_196,LNPC0276
npc_197,197,Goblin Mage,200,510,140,95,41,371,213,223,346,143,110,1,265,200,237,337,0,12,38,0,1400,7,1,0,266,0,0,0,0,,/Game/Monsters/npc_197/npc_197/SkeletalMeshes/npc_197,LNPC0281
npc_198,198,Goblin Leader,240,650,190,97,62,415,245,316,167,154,130,0,262,200,239,169,0,15,42,0,350,8,0,0,266,0,0,0,0,,/Game/Monsters/npc_198/npc_198/SkeletalMeshes/npc_198,LNPC0284
npc_201,201,Worm Dragon,300,450,430,88,195,419,256,341,249,110,85,1,51,500,196,1084,0,1,85,0,900,10,1,0,270,0,0,0,0,156-31,/Game/Monsters/npc_201/npc_201/SkeletalMeshes/npc_201,LNPC0201
npc_202,202,Little WormGon,230,400,180,78,32,329,204,251,121,82,95,1,52,100,197,1084,0,1,60,0,1200,4,1,0,270,0,0,0,0,,/Game/Monsters/npc_202/npc_202/SkeletalMeshes/npc_202,LNPC0202
npc_203,203,Jelly King,200,360,170,13,49,44,84,57,34,21,90,0,54,100,198,0,0,1,60,0,230,9,1,0,182,0,0,0,0,952-33,/Game/Monsters/npc_203/npc_203/SkeletalMeshes/npc_203,LNPC0203
npc_204,204,Wandering Rackie,160,540,100,255,34,57,94,71,28,42,90,0,8,150,213,1011,0,25,60,0,250,8,1,0,222,0,0,0,0,,/Game/Monsters/npc_204/npc_204/SkeletalMeshes/npc_204,LNPC0204
npc_205,205,Woopie King,230,550,170,25,74,110,121,99,56,33,85,0,55,200,200,1003,302,20,70,0,250,10,1,0,230,0,0,0,0,113-31,/Game/Monsters/npc_205/npc_205/SkeletalMeshes/npc_205,LNPC0205
npc_206,206,Wild Gorilla,200,550,100,255,35,169,131,132,62,72,90,0,8,100,214,0,0,1,60,0,200,8,1,0,246,0,0,0,0,,/Game/Monsters/npc_206/npc_206/SkeletalMeshes/npc_206,LNPC0206
npc_207,207,Aqua King,290,630,220,40,160,197,150,155,106,49,105,0,56,500,202,167,0,15,80,0,350,10,0,0,254,0,0,0,0,0,/Game/Monsters/npc_207/npc_207/SkeletalMeshes/npc_207,LNPC0207
npc_208,208,Guardian Tree,240,360,340,57,172,272,185,216,153,69,90,1,57,500,203,1075,0,1,75,0,1500,10,1,0,198,0,0,0,0,128-31,/Game/Monsters/npc_208/npc_208/SkeletalMeshes/npc_208,LNPC0208
npc_209,209,Grunter King,300,650,300,60,175,286,192,227,161,73,95,0,59,500,204,138,0,20,82,0,350,10,0,0,238,0,0,0,0,131-32,/Game/Monsters/npc_209/npc_209/SkeletalMeshes/npc_209,LNPC0209
npc_210,210,Scarab,300,500,50,1,20,138,121,110,45,37,130,0,58,80,215,0,0,1,20,0,130,4,2,0,218,0,0,0,0,,/Game/Monsters/npc_210/npc_210/SkeletalMeshes/npc_210,LNPC0210
npc_211,211,Junon's Doongoliath,340,730,360,70,182,333,214,266,191,86,90,0,60,2000,206,0,0,1,80,0,250,10,1,0,246,0,0,0,0,1062-31,/Game/Monsters/npc_211/npc_211/SkeletalMeshes/npc_211,LNPC0211
npc_212,212,Krawfy King,330,710,300,75,186,356,225,286,207,92,95,0,61,2000,207,0,0,15,82,0,250,10,0,0,234,0,0,0,0,1055-31,/Game/Monsters/npc_212/npc_212/SkeletalMeshes/npc_212,LNPC0212
npc_213,213,Aqua Giant,300,630,310,48,83,263,126,206,137,73,105,0,318,2000,226,167,0,0,60,0,350,11,0,0,254,0,0,0,0,,/Game/Monsters/npc_213/npc_213/SkeletalMeshes/npc_213,LNPC0213
npc_215,215,Aqua Guardian,290,630,270,55,352,304,241,205,143,89,125,0,256,2000,271,167,0,0,80,0,350,10,0,0,254,0,0,0,0,BGaquahunt,/Game/Monsters/npc_215/npc_215/SkeletalMeshes/npc_215,LNPC0215
npc_216,216,Grunter Guardian,300,650,320,70,375,391,289,266,177,109,120,0,257,2000,272,138,0,0,82,0,350,10,0,0,238,0,0,0,0,BGgrunterhunt,/Game/Monsters/npc_216/npc_216/SkeletalMeshes/npc_216,LNPC0216
npc_217,217,Krawfy Guardian,330,710,330,85,397,466,341,339,214,147,130,0,258,2000,273,0,0,0,83,0,250,10,0,0,234,0,0,0,0,BGKrawfyhunt,/Game/Monsters/npc_217/npc_217/SkeletalMeshes/npc_217,LNPC0217
npc_218,218,Golem Guardian,320,690,360,95,412,530,376,381,246,163,110,0,259,2000,274,0,0,0,84,0,250,10,2,0,250,0,0,0,0,BGGolemHunt,/Game/Monsters/npc_218/npc_218/SkeletalMeshes/npc_218,LNPC0218
npc_219,219,Goblin Guardian,310,730,330,105,426,599,410,449,289,185,110,0,260,2000,275,173,0,0,85,0,250,10,0,0,266,0,0,0,0,BGGoblinHunt,/Game/Monsters/npc_219/npc_219/SkeletalMeshes/npc_219,LNPC0219
npc_222,222,Grunter King,300,650,300,60,175,286,205,227,161,73,95,0,59,2000,208,138,0,30,76,0,350,10,0,0,238,0,0,0,0,,/Game/Monsters/npc_222/npc_222/SkeletalMeshes/npc_222,LNPC0209
npc_223,223,Krawfy King,330,710,300,75,186,356,240,286,207,92,95,0,61,2000,209,0,0,30,76,0,250,10,0,0,234,0,0,0,0,,/Game/Monsters/npc_223/npc_223/SkeletalMeshes/npc_223,LNPC0212
npc_224,224,Grandmaster Golem,350,750,350,90,177,506,203,417,295,135,100,0,65,2000,361,0,0,0,60,0,250,10,2,0,250,0,0,0,0,,/Game/Monsters/npc_224/npc_224/SkeletalMeshes/npc_224,LNPC0169
npc_226,226,Flanae,0,0,80,7,0,0,0,0,0,0,90,1,15,80,116,1072,0,0,60,0,1750,0,1,0,198,0,0,0,0,,/Game/Monsters/npc_226/npc_226/SkeletalMeshes/npc_226,LNPC0041
npc_227,227,Flanae,0,0,80,7,0,0,0,0,0,0,90,1,15,80,116,1072,0,0,60,0,1750,0,1,0,198,0,0,0,0,,/Game/Monsters/npc_227/npc_227/SkeletalMeshes/npc_227,LNPC0041
npc_228,228,Elder Flanae,0,0,100,8,0,0,0,0,0,0,85,1,15,80,117,1072,0,0,60,0,1750,0,1,0,198,0,0,0,0,,/Game/Monsters/npc_228/npc_228/SkeletalMeshes/npc_228,LNPC0042
npc_229,229,Red Flanae,0,0,100,16,0,0,0,0,0,0,85,1,15,80,118,1073,0,0,60,0,2400,0,1,0,198,0,0,0,0,,/Game/Monsters/npc_229/npc_229/SkeletalMeshes/npc_229,LNPC0043
npc_230,230,,150,350,150,10,26,35,67,41,21,26,100,0,21,100,210,0,0,20,78,0,200,10,0,0,0,0,0,0,0,,/Game/Monsters/npc_230/npc_230/SkeletalMeshes/npc_230,LNPC0230
npc_231,231,,150,350,157,20,25,69,81,63,37,38,100,0,21,100,210,0,0,20,78,0,200,10,0,0,0,0,0,0,0,,/Game/Monsters/npc_231/npc_231/SkeletalMeshes/npc_231,LNPC0231
npc_251,251,Candle Ghost,150,350,90,48,22,164,126,97,168,73,100,1,18,80,0,1076,0,1,40,0,800,7,1,0,262,0,0,0,0,,/Game/Monsters/npc_251/npc_251/SkeletalMeshes/npc_251,LNPC0251
npc_252,252,Elec Ghost,160,370,105,75,25,10,10,20,20,30,100,1,98,25,0,1079,0,1,90,0,800,7,1,0,262,0,0,0,0,,/Game/Monsters/npc_252/npc_252/SkeletalMeshes/npc_252,LNPC0252
npc_254,254,Stone Golem,200,450,160,74,37,254,186,279,170,61,90,0,121,80,0,0,0,0,0,0,190,2,2,0,250,0,0,0,0,135-31,/Game/Monsters/npc_254/npc_254/SkeletalMeshes/npc_254,LNPC0164
npc_256,256,Needle Bat,450,515,90,46,27,165,122,132,87,71,95,0,1,80,221,1076,0,1,55,0,180,1,1,0,182,0,0,0,0,,/Game/Monsters/npc_256/npc_256/SkeletalMeshes/npc_256,LNPC0256
npc_257,257,BloodBat,480,548,105,50,27,168,125,106,111,96,100,0,7,80,222,1076,0,1,52,0,200,5,1,0,182,0,0,0,0,,/Game/Monsters/npc_257/npc_257/SkeletalMeshes/npc_257,LNPC0257
npc_258,258,Elder BloodBat,500,570,115,60,32,231,137,150,122,90,110,0,7,80,223,1076,0,1,48,0,200,3,1,0,182,0,0,0,0,,/Game/Monsters/npc_258/npc_258/SkeletalMeshes/npc_258,LNPC0258
npc_261,261,Goblin Jar,150,350,100,45,33,146,131,169,96,36,90,0,1,80,224,0,0,60,52,0,800,2,2,0,0,0,0,0,0,1981-31,/Game/Monsters/npc_261/npc_261/SkeletalMeshes/npc_261,LNPC0261
npc_262,262,Goblin Pet,160,370,120,50,34,164,140,187,108,40,90,0,1,80,225,0,0,75,50,0,900,2,2,0,0,0,0,0,0,,/Game/Monsters/npc_262/npc_262/SkeletalMeshes/npc_262,LNPC0262
npc_271,271,Goblin Worker,210,530,110,51,28,185,131,146,98,78,105,0,1,100,226,1015,0,10,58,0,250,1,1,0,266,0,0,0,0,5014-31,/Game/Monsters/npc_271/npc_271/SkeletalMeshes/npc_271,LNPC0271
npc_272,272,Coal Mine Goblin Worker,220,480,120,55,35,182,149,205,120,44,90,0,5,100,227,1015,0,12,55,0,250,2,1,0,266,0,0,0,0,805-31,/Game/Monsters/npc_272/npc_272/SkeletalMeshes/npc_272,LNPC0272
npc_273,273,Gold Mine Goblin Worker,230,570,140,65,33,252,145,165,135,97,110,0,5,100,228,1016,0,12,46,0,250,3,1,0,266,0,0,0,0,5019-31,/Game/Monsters/npc_273/npc_273/SkeletalMeshes/npc_273,LNPC0273
npc_274,274,Goblin Server,200,500,108,52,28,189,132,150,100,79,95,0,11,100,229,1080,0,15,57,0,800,1,1,0,266,0,0,0,0,5014-33,/Game/Monsters/npc_274/npc_274/SkeletalMeshes/npc_274,LNPC0274
npc_275,275,Gold Mine Goblin Server,225,510,135,67,33,261,149,170,140,100,100,0,12,100,230,1080,0,15,44,0,900,3,1,0,266,0,0,0,0,5019-32,/Game/Monsters/npc_275/npc_275/SkeletalMeshes/npc_275,LNPC0275
npc_276,276,Goblin Guard,230,620,140,70,37,239,178,262,159,57,95,0,116,100,231,38,2,15,41,0,250,2,0,0,266,0,0,0,0,5019-33,/Game/Monsters/npc_276/npc_276/SkeletalMeshes/npc_276,LNPC0276
npc_277,277,Gem Goblin Guard,225,640,155,85,39,298,208,324,202,72,95,0,116,100,232,40,3,15,40,0,250,2,0,0,266,0,0,0,0,5016-31,/Game/Monsters/npc_277/npc_277/SkeletalMeshes/npc_277,LNPC0277
npc_278,278,Goblin Warrior,225,520,150,73,31,305,193,233,111,76,110,0,117,100,233,169,0,15,43,0,350,4,0,0,266,0,0,0,0,5019-34,/Game/Monsters/npc_278/npc_278/SkeletalMeshes/npc_278,LNPC0278
npc_279,279,Gem Goblin Warrior,230,550,160,89,33,382,227,293,144,95,115,0,117,120,234,170,0,15,43,0,350,4,0,0,266,0,0,0,0,5016-32,/Game/Monsters/npc_279/npc_279/SkeletalMeshes/npc_279,LNPC0279
npc_280,280,Coal Mine Goblin Guard,230,620,160,60,46,255,167,193,125,73,120,0,117,150,235,39,3,15,57,0,250,9,0,0,266,0,0,0,0,,/Game/Monsters/npc_280/npc_280/SkeletalMeshes/npc_280,LNPC0280
npc_281,281,Goblin Mage,200,510,140,88,26,322,199,202,317,132,95,1,118,120,236,337,0,10,43,0,1000,7,1,0,266,0,0,0,0,5016-33,/Game/Monsters/npc_281/npc_281/SkeletalMeshes/npc_281,LNPC0281
npc_282,282,Gem Goblin Mage,220,550,150,92,27,338,207,214,334,138,100,1,119,200,237,308,0,12,45,0,350,7,1,0,266,0,0,0,0,5016-34,/Game/Monsters/npc_282/npc_282/SkeletalMeshes/npc_282,LNPC0282
npc_283,283,Gold Mine Goblin Mage,225,530,150,76,48,330,200,249,164,93,100,1,119,200,238,337,0,10,58,0,1000,9,1,0,266,0,0,0,0,,/Game/Monsters/npc_283/npc_283/SkeletalMeshes/npc_283,LNPC0283
npc_284,284,Goblin Leader,240,650,175,77,48,335,202,253,166,95,115,0,117,200,239,169,0,15,60,0,350,9,0,0,266,0,0,0,0,,/Game/Monsters/npc_284/npc_284/SkeletalMeshes/npc_284,LNPC0284
npc_286,286,Master Goblin,310,730,280,100,204,480,303,394,291,127,105,0,69,1500,240,173,0,15,76,0,250,10,0,0,266,0,0,0,0,,/Game/Monsters/npc_286/npc_286/SkeletalMeshes/npc_286,LNPC0286
npc_287,287,Grandmaster Goblin,340,790,340,105,207,526,316,417,309,134,115,0,69,2000,241,174,0,15,88,0,250,10,0,0,266,0,0,0,0,158-31,/Game/Monsters/npc_287/npc_287/SkeletalMeshes/npc_287,LNPC0287
npc_293,293,Ice Spirit,290,490,60,1,5,18,65,600,600,600,105,0,97,1,0,1097,0,1,90,1,250,1,1,0,0,0,0,0,0,,/Game/Monsters/npc_293/npc_293/SkeletalMeshes/npc_293,LNPC0297
npc_294,294,Firecracker Penguin,230,500,90,10,25,10,10,100,50,60,120,0,165,1,0,1096,0,0,60,0,1600,0,0,0,266,0,0,0,0,,/Game/Monsters/npc_294/npc_294/SkeletalMeshes/npc_294,LNPC0294
npc_295,295,Grand Duke,300,310,500,255,500,1500,1500,1500,1500,200,200,0,286,2000,15,380,0,1,60,0,250,0,1,0,0,0,0,0,0,5061-33,/Game/Monsters/npc_295/npc_295/SkeletalMeshes/npc_295,LNPC0295
npc_296,296,Gate Crasher,160,290,150,250,250,1000,500,500,500,100,150,0,286,2000,16,693,0,1,60,0,250,0,1,0,0,0,0,0,0,5061-32,/Game/Monsters/npc_296/npc_296/SkeletalMeshes/npc_296,LNPC0296
npc_297,297,Red Love Pig,290,490,60,1,5,18,65,600,600,600,105,0,97,1,0,1097,0,1,90,1,250,1,1,0,0,0,0,0,0,,/Game/Monsters/npc_297/npc_297/SkeletalMeshes/npc_297,LNPC1890
npc_298,298,Drunken Lunaris Bear,290,470,120,35,19,124,93,101,89,20,100,0,461,100,0,0,0,0,60,0,250,0,1,0,0,0,0,0,0,,/Game/Monsters/npc_298/npc_298/SkeletalMeshes/npc_298,LNPC0298
npc_299,299,Mr. Cannie,220,490,45,1,10,18,65,31,16,10,105,0,97,1,0,0,0,0,60,0,250,1,1,0,0,0,0,0,0,,/Game/Monsters/npc_299/npc_299/SkeletalMeshes/npc_299,LNPC0299
npc_300,300,Mr. Baggie,200,450,55,1,10,18,65,31,16,10,105,0,97,1,0,0,0,0,60,0,250,1,1,0,0,0,0,0,0,,/Game/Monsters/npc_300/npc_300/SkeletalMeshes/npc_300,LNPC0300
npc_301,301,Mini Bee,280,400,30,9,9,10,34,45,24,60,100,0,92,100,110,0,0,0,60,0,250,1,1,0,0,0,0,0,0,217-31,/Game/Monsters/npc_301/npc_301/SkeletalMeshes/npc_301,LNPC0301
npc_302,302,Mini Bee,280,400,40,13,8,20,70,51,28,90,100,0,3,100,0,0,0,0,60,0,250,1,1,0,0,0,0,0,0,217-32,/Game/Monsters/npc_302/npc_302/SkeletalMeshes/npc_302,LNPC0302
npc_303,303,Adult Rudolph,280,450,180,40,19,124,92,103,91,31,100,0,462,100,0,0,0,30,90,0,250,15,1,0,0,0,0,0,0,0,/Game/Monsters/npc_303/npc_303/SkeletalMeshes/npc_303,LNPC1889
npc_304,304,Rudolph Santa,280,470,130,35,20,125,93,105,94,32,100,0,460,120,0,0,0,35,90,0,250,15,1,0,0,0,0,0,0,0,/Game/Monsters/npc_304/npc_304/SkeletalMeshes/npc_304,LNPC0303
npc_305,305,Skeleton,280,500,190,25,23,105,80,100,70,75,100,1,478,5,0,0,0,0,0,0,200,11,2,0,0,0,0,0,0,5061-31,/Game/Monsters/npc_305/npc_305/SkeletalMeshes/npc_305,LNPC1720
npc_306,306,Woopie Hooligan,170,390,110,35,19,124,92,103,91,31,95,0,285,120,149,1003,302,30,65,0,250,0,1,0,230,0,0,0,0,5062-31,/Game/Monsters/npc_306/npc_306/SkeletalMeshes/npc_306,LNPC0306
npc_307,307,Woopie Hooligan,170,390,140,75,22,283,168,230,178,62,95,0,285,120,149,1003,302,30,65,0,250,0,1,0,230,0,0,0,0,5062-32,/Game/Monsters/npc_307/npc_307/SkeletalMeshes/npc_307,LNPC0306
npc_308,308,Woopie Hooligan,170,390,170,105,25,416,234,350,253,89,95,0,285,120,149,1003,302,30,65,0,250,0,1,0,230,0,0,0,0,5062-33,/Game/Monsters/npc_308/npc_308/SkeletalMeshes/npc_308,LNPC0306
npc_309,309,Cherry Smouly,200,400,120,40,21,127,112,115,74,63,100,0,286,120,0,1081,0,30,60,0,1200,1,1,0,0,0,0,0,0,5064-31,/Game/Monsters/npc_309/npc_309/SkeletalMeshes/npc_309,LNPC0304
npc_310,310,Cherry Smouly,200,450,130,60,23,198,146,174,119,90,100,0,286,120,0,1081,0,40,60,0,1200,1,1,0,0,0,0,0,0,5064-33,/Game/Monsters/npc_310/npc_310/SkeletalMeshes/npc_310,LNPC0304
npc_311,311,Cherry Smouly,200,500,140,80,26,274,183,242,169,120,100,0,286,120,0,1081,0,50,60,0,1250,1,1,0,0,0,0,0,0,5064-35,/Game/Monsters/npc_311/npc_311/SkeletalMeshes/npc_311,LNPC0304
npc_312,312,Cherry Smouly,200,550,150,100,28,354,223,316,225,151,100,0,286,120,0,1081,0,60,60,0,1250,1,1,0,0,0,0,0,0,5064-37,/Game/Monsters/npc_312/npc_312/SkeletalMeshes/npc_312,LNPC0304
npc_313,313,Cherry Smouly,200,600,160,120,29,440,265,396,286,185,100,0,286,120,0,1081,0,70,60,0,1300,1,1,0,0,0,0,0,0,5064-39,/Game/Monsters/npc_313/npc_313/SkeletalMeshes/npc_313,LNPC0304
npc_315,315,FireFly,100,250,100,1,94,20,70,500,500,500,10,0,91,4,0,0,0,1,1,1,100,1,1,0,0,0,0,0,0,,/Game/Monsters/npc_315/npc_315/SkeletalMeshes/npc_315,LNPC0315
npc_316,316,ButterFly,130,280,80,1,94,20,70,500,500,500,15,0,91,4,0,0,0,1,1,1,100,1,1,0,0,0,0,0,0,,/Game/Monsters/npc_316/npc_316/SkeletalMeshes/npc_316,LNPC0316
npc_317,317,ButterFly,140,300,95,1,94,20,70,500,500,500,15,0,91,4,0,0,0,1,1,1,100,1,1,0,0,0,0,0,0,,/Game/Monsters/npc_317/npc_317/SkeletalMeshes/npc_317,LNPC0317
npc_318,318,ButterFly,150,310,100,1,94,20,70,500,500,500,15,0,91,4,0,0,0,1,1,1,100,1,1,0,0,0,0,0,0,,/Game/Monsters/npc_318/npc_318/SkeletalMeshes/npc_318,LNPC0318
npc_319,319,Tropical Fish,80,280,115,1,94,20,70,500,500,500,15,0,94,4,0,0,0,1,1,1,100,1,1,0,0,0,0,0,0,,/Game/Monsters/npc_319/npc_319/SkeletalMeshes/npc_319,LNPC0319
npc_320,320,Tropical Fish,100,300,130,1,94,20,70,500,500,500,15,0,94,4,0,0,0,1,1,1,100,1,1,0,0,0,0,0,0,,/Game/Monsters/npc_320/npc_320/SkeletalMeshes/npc_320,LNPC0320
npc_321,321,Tropical Fish,120,330,150,1,47,20,70,500,500,500,15,0,94,4,8,0,0,0,60,1,100,1,1,0,0,0,0,0,0,,/Game/Monsters/npc_321/npc_321/SkeletalMeshes/npc_321,LNPC0321
npc_322,322,Mr. Cannie,200,450,20,1,5,18,65,31,16,10,105,0,89,1,0,0,0,0,60,0,250,1,1,0,0,0,0,0,0,,/Game/Monsters/npc_322/npc_322/SkeletalMeshes/npc_322,LNPC0299
npc_325,325,Rune Stone,0,0,170,79,58,322,217,236,385,87,100,0,96,0,0,0,0,0,99,0,10,0,2,0,0,0,0,0,0,,/Game/Monsters/npc_325/npc_325/SkeletalMeshes/npc_325,LNPC0325
npc_326,326,Green Crystal,0,0,230,80,684,360,247,222,234,72,100,0,95,0,351,0,0,0,140,0,10,0,2,0,0,0,0,0,0,,/Game/Monsters/npc_326/npc_326/SkeletalMeshes/npc_326,LNPC0326
npc_327,327,Blue Crystal,0,0,245,83,691,375,255,233,243,75,100,0,95,0,352,0,0,0,150,0,10,0,2,0,0,0,0,0,0,,/Game/Monsters/npc_327/npc_327/SkeletalMeshes/npc_327,LNPC0327
npc_328,328,Red Crystal,0,0,260,86,698,390,263,244,252,77,100,0,95,0,353,0,0,0,160,0,10,0,2,0,0,0,0,0,0,,/Game/Monsters/npc_328/npc_328/SkeletalMeshes/npc_328,LNPC0328
npc_329,329,White Crystal,0,0,270,89,706,405,271,255,261,80,100,0,95,0,354,0,0,0,170,0,10,0,2,0,0,0,0,0,0,,/Game/Monsters/npc_329/npc_329/SkeletalMeshes/npc_329,LNPC0329
npc_331,331,Slag,220,506,100,78,32,318,191,229,150,127,110,0,139,150,355,0,0,0,58,0,300,1,0,276,274,0,0,0,0,,/Game/Monsters/npc_331/npc_331/SkeletalMeshes/npc_331,LNPC0331
npc_332,332,Elder Slag,250,560,135,82,35,336,191,224,170,147,110,0,139,150,355,0,0,0,60,0,400,3,0,276,274,0,0,0,0,,/Game/Monsters/npc_332/npc_332/SkeletalMeshes/npc_332,LNPC0332
npc_335,335,Wolverine,250,1050,250,84,41,462,191,384,270,126,200,0,333,150,330,0,0,0,60,0,200,9,1,0,282,0,0,0,0,,/Game/Monsters/npc_335/npc_335/SkeletalMeshes/npc_335,LNPC0335
npc_336,336,Wolf,215,540,140,85,35,356,198,250,178,152,115,0,122,150,358,0,0,0,46,0,200,3,1,0,0,0,0,0,0,,/Game/Monsters/npc_336/npc_336/SkeletalMeshes/npc_336,LNPC0336
npc_337,337,Lunar Wolf,230,570,165,91,36,385,211,272,193,163,115,0,121,150,356,0,0,0,43,0,200,3,1,0,0,0,0,0,0,,/Game/Monsters/npc_337/npc_337/SkeletalMeshes/npc_337,LNPC0337
npc_338,338,Shadow Wolf,240,590,175,97,34,451,264,303,132,105,125,0,121,150,357,0,0,0,42,0,200,4,1,0,0,0,0,0,0,,/Game/Monsters/npc_338/npc_338/SkeletalMeshes/npc_338,LNPC0338
npc_339,339,Lunar Wolf,230,570,165,90,36,380,209,269,191,161,115,0,122,200,358,0,0,0,46,0,200,3,1,0,0,0,0,0,0,,/Game/Monsters/npc_339/npc_339/SkeletalMeshes/npc_339,LNPC0339
npc_340,340,Shadow Wolf,240,590,175,97,34,451,264,303,132,105,125,0,123,200,359,0,0,0,46,0,200,4,1,0,0,0,0,0,0,,/Game/Monsters/npc_340/npc_340/SkeletalMeshes/npc_340,LNPC0340
npc_341,341,Yeti,220,550,175,94,50,395,216,298,213,142,95,0,124,200,360,1008,0,0,57,0,250,1,1,0,281,0,0,0,0,,/Game/Monsters/npc_341/npc_341/SkeletalMeshes/npc_341,LNPC0341
npc_342,342,Yeti Hunter,210,530,168,95,42,413,245,281,153,155,90,0,125,200,361,1017,0,0,61,0,1800,6,1,0,281,0,0,0,0,,/Game/Monsters/npc_342/npc_342/SkeletalMeshes/npc_342,LNPC0342
npc_343,343,Yeti Guard,225,560,185,101,57,400,229,393,255,103,90,0,126,200,362,1008,304,0,62,0,250,2,0,0,281,0,0,0,0,,/Game/Monsters/npc_343/npc_343/SkeletalMeshes/npc_343,LNPC0343
npc_344,344,Yeti Captain,235,580,200,105,68,460,278,383,181,168,120,0,127,200,363,1009,0,0,70,0,250,8,0,0,281,0,0,0,0,,/Game/Monsters/npc_344/npc_344/SkeletalMeshes/npc_344,LNPC0344
npc_346,346,Ruper Mage,200,510,155,98,40,397,225,232,373,148,95,1,128,200,364,1064,0,0,53,0,1200,7,1,0,286,0,0,0,0,,/Game/Monsters/npc_346/npc_346/SkeletalMeshes/npc_346,LNPC0346
npc_347,347,Ruper Wizard,210,530,163,102,41,420,234,244,391,155,95,1,129,200,365,1064,0,0,85,0,1500,7,1,0,286,0,0,0,0,,/Game/Monsters/npc_347/npc_347/SkeletalMeshes/npc_347,LNPC0347
npc_348,348,Ruper Captain,215,540,175,106,68,477,289,399,244,179,110,1,129,200,366,1091,0,0,68,0,1600,9,1,0,286,0,0,0,0,,/Game/Monsters/npc_348/npc_348/SkeletalMeshes/npc_348,LNPC0348
npc_349,349,Ruper Wizard,210,700,150,98,33,413,219,246,263,148,100,1,138,200,400,1064,0,0,60,0,1500,7,1,0,286,0,0,0,0,,/Game/Monsters/npc_349/npc_349/SkeletalMeshes/npc_349,LNPC0347
npc_350,350,Varus,215,700,300,109,86,613,241,527,378,166,135,0,334,500,419,1091,0,0,60,0,200,10,1,0,251,0,0,0,0,,/Game/Monsters/npc_350/npc_350/SkeletalMeshes/npc_350,LNPC0350
npc_351,351,Yeti Rider,280,650,195,100,55,423,230,321,231,151,105,0,131,200,367,1036,0,0,57,0,250,1,1,0,290,0,0,0,0,,/Game/Monsters/npc_351/npc_351/SkeletalMeshes/npc_351,LNPC0351
npc_352,352,Rider Wizard,275,640,190,104,47,429,239,251,400,158,100,1,130,500,368,1092,0,0,58,0,1500,7,0,0,290,0,0,0,0,,/Game/Monsters/npc_352/npc_352/SkeletalMeshes/npc_352,LNPC0352
npc_353,353,Rider Captain,290,670,220,108,96,487,295,375,249,138,120,0,132,500,369,1036,0,0,69,0,250,9,0,0,290,0,0,0,0,,/Game/Monsters/npc_353/npc_353/SkeletalMeshes/npc_353,LNPC0353
npc_356,356,Tyrant WarShip,300,550,300,114,213,552,342,460,342,147,100,1,134,1500,370,1093,0,0,78,0,1700,10,2,0,294,0,0,0,0,,/Game/Monsters/npc_356/npc_356/SkeletalMeshes/npc_356,LNPC0356
npc_357,357,Tyrant,230,570,300,112,166,541,336,375,372,171,105,0,133,600,371,1024,0,0,80,0,300,10,1,0,294,0,0,0,0,,/Game/Monsters/npc_357/npc_357/SkeletalMeshes/npc_357,LNPC0357
npc_358,358,Tyrant,230,570,300,112,166,541,336,375,372,171,105,0,133,600,386,1024,0,30,70,0,300,10,1,0,294,0,0,0,0,,/Game/Monsters/npc_358/npc_358/SkeletalMeshes/npc_358,LNPC0357
npc_361,361,FrostWorm,250,500,280,109,58,436,248,430,281,113,90,1,135,200,372,1094,0,0,58,0,1500,2,2,0,298,0,0,0,0,,/Game/Monsters/npc_361/npc_361/SkeletalMeshes/npc_361,LNPC0361
