Name,Id,Type,Defense,MagicResist,IconIdx,Quality,BasePrice,PriceRate,MoveSpeed,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,MeshFemale,MeshMale,StlKey,DisplayName,Description
foot_92,92,151,10,1,677,31,2750,0,80,31,30,,,,,,,49,3,232,/Game/Characters/Modular/Female/foot_92/foot_92/SkeletalMeshes/foot_92,/Game/Characters/Modular/Male/foot_92/foot_92/SkeletalMeshes/foot_92,LFOO092,Criker Boots,Light boots that are well suited for hunting.
foot_93,93,151,14,2,678,38,6450,0,85,31,50,,,,,,,52,3,232,/Game/Characters/Modular/Female/foot_93/foot_93/SkeletalMeshes/foot_93,/Game/Characters/Modular/Male/foot_93/foot_93/SkeletalMeshes/foot_93,LFOO093,Ranger Boots,Fashionable boots for well-experienced hunters.
foot_94,94,151,19,2,679,45,13050,0,85,31,70,,,,,,,55,3,232,/Game/Characters/Modular/Female/foot_94/foot_94/SkeletalMeshes/foot_94,/Game/Characters/Modular/Male/foot_94/foot_94/SkeletalMeshes/foot_94,LFOO094,Black Pirate Boots,Boots that are favored by pirates of the black sea.
foot_95,95,151,24,3,680,52,21900,0,83,31,88,,,,,,,58,3,232,/Game/Characters/Modular/Female/foot_95/foot_95/SkeletalMeshes/foot_95,/Game/Characters/Modular/Male/foot_95/foot_95/SkeletalMeshes/foot_95,LFOO095,Mariner's Boots,Boots favored by seafaring adventurers.
foot_96,96,151,28,3,681,57,32250,0,82,31,104,,,,,,,60,3,232,/Game/Characters/Modular/Female/foot_96/foot_96/SkeletalMeshes/foot_96,/Game/Characters/Modular/Male/foot_96/foot_96/SkeletalMeshes/foot_96,LFOO096,Jaguar Boots,Boots that enable its wearer to move as quickly as a jaguar.
foot_97,97,151,34,4,682,63,56100,0,83,31,120,,,,,,,63,3,232,/Game/Characters/Modular/Female/foot_97/foot_97/SkeletalMeshes/foot_97,/Game/Characters/Modular/Male/foot_97/foot_97/SkeletalMeshes/foot_97,LFOO097,Wild Hawker Boots,"A necessity for the ultimate Hawker, this pair of boots evokes feelings of wild freedom."
foot_98,98,151,45,6,683,74,84420,0,85,31,145,,,,,,,68,3,232,/Game/Characters/Modular/Female/foot_98/foot_98/SkeletalMeshes/foot_98,/Game/Characters/Modular/Male/foot_98/foot_98/SkeletalMeshes/foot_98,LFOO098,Pirate Sandals,A pair of sandals that is generally favored by pirates.
foot_99,99,151,53,7,684,81,115380,0,87,31,155,,,,,,,72,3,232,/Game/Characters/Modular/Female/foot_99/foot_99/SkeletalMeshes/foot_99,/Game/Characters/Modular/Male/foot_99/foot_99/SkeletalMeshes/foot_99,LFOO099,Silentwalker Boots,Shoes that teach basic posture of stealth walking.
foot_100,100,151,60,7,685,86,181850,0,88,31,165,,,,,,,74,3,232,/Game/Characters/Modular/Female/foot_100/foot_100/SkeletalMeshes/foot_100,/Game/Characters/Modular/Male/foot_100/foot_100/SkeletalMeshes/foot_100,LFOO100,Triggerman Boots,A pair of boots favored by professional hitmen.
foot_101,101,151,69,9,686,92,255150,0,90,31,175,,,,,,,78,3,232,/Game/Characters/Modular/Female/foot_101/foot_101/SkeletalMeshes/foot_101,/Game/Characters/Modular/Male/foot_101/foot_101/SkeletalMeshes/foot_101,LFOO101,Captain Hawker Boots,A pair of boots that is a sign of a truly great captain.
foot_102,102,151,75,9,687,108,250800,0,92,31,185,,,,,,,85,3,232,/Game/Characters/Modular/Female/foot_102/foot_102/SkeletalMeshes/foot_102,/Game/Characters/Modular/Male/foot_102/foot_102/SkeletalMeshes/foot_102,LFOO102,Netherworld Boots,A pair of boots designed for Underworld bosses.
foot_103,103,151,81,10,689,113,298700,0,93,31,200,,,22,10,11,10,89,3,232,/Game/Characters/Modular/Female/foot_103/foot_103/SkeletalMeshes/foot_103,/Game/Characters/Modular/Male/foot_103/foot_103/SkeletalMeshes/foot_103,LFOO103,Steel Resolve Boots,"Boots suited to marksmen that live by the one shot, one kill credo."
foot_104,104,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_104/foot_104/SkeletalMeshes/foot_104,/Game/Characters/Modular/Male/foot_104/foot_104/SkeletalMeshes/foot_104,,,
foot_105,105,151,84,11,689,115,320582,0,95,31,205,,,22,10,11,10,92,3,232,/Game/Characters/Modular/Female/foot_105/foot_105/SkeletalMeshes/foot_105,/Game/Characters/Modular/Male/foot_105/foot_105/SkeletalMeshes/foot_105,LFOO105,Brave Steel Resolve Boots,You entered deep into the depths of Prison and claimed these boots.
foot_106,106,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_106/foot_106/SkeletalMeshes/foot_106,/Game/Characters/Modular/Male/foot_106/foot_106/SkeletalMeshes/foot_106,,,
foot_107,107,151,175,87,6331,93,320582,0,120,31,255,,,18,30,10,30,125,10,228,/Game/Characters/Modular/Female/foot_107/foot_107/SkeletalMeshes/foot_107,/Game/Characters/Modular/Male/foot_107/foot_107/SkeletalMeshes/foot_107,LFOO107,Aurum Greaves,x
foot_108,108,152,157,99,6332,106,320582,0,120,31,255,,,18,30,12,30,125,3,236,/Game/Characters/Modular/Female/foot_108/foot_108/SkeletalMeshes/foot_108,/Game/Characters/Modular/Male/foot_108/foot_108/SkeletalMeshes/foot_108,LFOO108,Orlean Shoes,x
foot_109,109,151,165,86,6333,115,320582,0,100,31,255,,,18,30,11,30,125,3,232,/Game/Characters/Modular/Female/foot_109/foot_109/SkeletalMeshes/foot_109,/Game/Characters/Modular/Male/foot_109/foot_109/SkeletalMeshes/foot_109,LFOO109,Raptor Boots,x
foot_110,110,153,160,87,6334,107,189150,0,120,31,255,,,18,30,13,30,125,3,240,/Game/Characters/Modular/Female/foot_110/foot_110/SkeletalMeshes/foot_110,/Game/Characters/Modular/Male/foot_110/foot_110/SkeletalMeshes/foot_110,LFOO110,Mercenary Boots,x
foot_111,111,151,150,80,2519,99,100000,0,100,,,,,10,30,20,40,120,3,232,/Game/Characters/Modular/Female/foot_111/foot_111/SkeletalMeshes/foot_111,/Game/Characters/Modular/Male/foot_111/foot_111/SkeletalMeshes/foot_111,LFOO111,Arkon© XG-101 Mobility Unit,Mobility unit compatible with experimental XG-101.
foot_112,112,151,150,80,2519,99,100000,0,100,,,,,11,30,20,40,120,3,232,/Game/Characters/Modular/Female/foot_112/foot_112/SkeletalMeshes/foot_112,/Game/Characters/Modular/Male/foot_112/foot_112/SkeletalMeshes/foot_112,LFOO112,Virtigo© XG-401 Mobility Unit,Mobility unit compatible with experimental XG-401.
foot_113,113,151,150,80,2519,99,100000,0,100,,,,,12,30,20,40,120,3,232,/Game/Characters/Modular/Female/foot_113/foot_113/SkeletalMeshes/foot_113,/Game/Characters/Modular/Male/foot_113/foot_113/SkeletalMeshes/foot_113,LFOO113,Iris© XG-701 Mobility Unit,Mobility unit compatible with experimental XG-701.
foot_114,114,151,150,80,2519,99,100000,0,100,,,,,13,30,20,40,120,3,232,/Game/Characters/Modular/Female/foot_114/foot_114/SkeletalMeshes/foot_114,/Game/Characters/Modular/Male/foot_114/foot_114/SkeletalMeshes/foot_114,LFOO114,Nova© XG-901 Mobility Unit,Mobility unit compatible with experimental XG-901.
foot_115,115,151,150,80,2519,99,100000,0,100,,,,,10,30,18,40,120,3,232,/Game/Characters/Modular/Female/foot_115/foot_115/SkeletalMeshes/foot_115,/Game/Characters/Modular/Male/foot_115/foot_115/SkeletalMeshes/foot_115,LFOO115,Arvock© XG-102 Mobility Unit,An upgraded version of the Arkon XG-101 Mobility Unit.
foot_116,116,151,150,80,2519,99,100000,0,100,,,,,11,30,18,40,120,3,232,/Game/Characters/Modular/Female/foot_116/foot_116/SkeletalMeshes/foot_116,/Game/Characters/Modular/Male/foot_116/foot_116/SkeletalMeshes/foot_116,LFOO116,Airo© XG-402 Mobility Unit,An upgraded version of the Virtigo XG-401 Mobility Unit.
foot_117,117,151,150,80,2519,99,100000,0,100,,,,,12,30,18,40,120,3,232,/Game/Characters/Modular/Female/foot_117/foot_117/SkeletalMeshes/foot_117,/Game/Characters/Modular/Male/foot_117/foot_117/SkeletalMeshes/foot_117,LFOO117,Isis© XG-702 Mobility Unit,An upgraded version of the Iris XG-701 Mobility Unit.
foot_118,118,151,150,80,2519,99,100000,0,100,,,,,13,30,18,40,120,3,232,/Game/Characters/Modular/Female/foot_118/foot_118/SkeletalMeshes/foot_118,/Game/Characters/Modular/Male/foot_118/foot_118/SkeletalMeshes/foot_118,LFOO118,Endo© XG-902 Mobility Unit,An upgraded version of the Nova XG-901 Mobility Unit.
foot_119,119,151,265,186,5282,115,320582,0,100,31,255,,,11,45,20,100,125,3,232,/Game/Characters/Modular/Female/foot_119/foot_119/SkeletalMeshes/foot_119,/Game/Characters/Modular/Male/foot_119/foot_119/SkeletalMeshes/foot_119,LFOO119,Black Artillery Boots,Boots Exclusive for ETC iROSE
foot_120,120,151,265,186,5283,115,320582,0,100,31,255,,,11,45,18,100,125,3,232,/Game/Characters/Modular/Female/foot_120/foot_120/SkeletalMeshes/foot_120,/Game/Characters/Modular/Male/foot_120/foot_120/SkeletalMeshes/foot_120,LFOO120,Bloody Raven's Boots,Boots Exclusive for ETC iROSE
foot_121,121,153,7,1,702,24,1300,0,80,31,10,,,,,,,46,3,240,/Game/Characters/Modular/Female/foot_121/foot_121/SkeletalMeshes/foot_121,/Game/Characters/Modular/Male/foot_121/foot_121/SkeletalMeshes/foot_121,LFOO121,Brown Shoes,Basic shoes for new merchants.
foot_122,122,153,10,1,703,31,2750,0,80,31,30,,,,,,,49,3,240,/Game/Characters/Modular/Female/foot_122/foot_122/SkeletalMeshes/foot_122,/Game/Characters/Modular/Male/foot_122/foot_122/SkeletalMeshes/foot_122,LFOO122,Vibe Shoes,Shoes for rookie merchants that are just beginning to learn economic theory.
foot_123,123,153,14,2,704,38,6450,0,85,31,50,,,,,,,52,3,240,/Game/Characters/Modular/Female/foot_123/foot_123/SkeletalMeshes/foot_123,/Game/Characters/Modular/Male/foot_123/foot_123/SkeletalMeshes/foot_123,LFOO123,Tamiya Shoes,Thick and comfortable shoes for young peddlers.
foot_124,124,153,19,2,705,45,13050,0,85,31,70,,,,,,,55,3,240,/Game/Characters/Modular/Female/foot_124/foot_124/SkeletalMeshes/foot_124,/Game/Characters/Modular/Male/foot_124/foot_124/SkeletalMeshes/foot_124,LFOO124,Semiya Shoes,Thick and very comfortable shoes for intermediate peddlers.
foot_125,125,153,23,3,706,51,21250,0,85,31,88,,,,,,,57,3,240,/Game/Characters/Modular/Female/foot_125/foot_125/SkeletalMeshes/foot_125,/Game/Characters/Modular/Male/foot_125/foot_125/SkeletalMeshes/foot_125,LFOO125,Merchant Boots,Sophisticated boots for well-experienced peddlers.
foot_126,126,153,28,3,707,56,33900,0,85,31,104,,,,,,,60,3,240,/Game/Characters/Modular/Female/foot_126/foot_126/SkeletalMeshes/foot_126,/Game/Characters/Modular/Male/foot_126/foot_126/SkeletalMeshes/foot_126,LFOO126,Rich Merchant Boots,"Sophisticated boots, which feel heavenly soft and velvety to the touch, for well-experienced peddlers."
foot_127,127,153,33,4,708,62,52150,0,85,31,120,,,,,,,63,3,240,/Game/Characters/Modular/Female/foot_127/foot_127/SkeletalMeshes/foot_127,/Game/Characters/Modular/Male/foot_127/foot_127/SkeletalMeshes/foot_127,LFOO127,Redfield Chairman Shoes,High class shoes that are preferred by executives and politicians.
foot_128,128,153,44,6,709,73,80595,0,85,31,145,,,,,,,68,3,240,/Game/Characters/Modular/Female/foot_128/foot_128/SkeletalMeshes/foot_128,/Game/Characters/Modular/Male/foot_128/foot_128/SkeletalMeshes/foot_128,LFOO128,Fisherman Sandals,A pair of sandals manufactured for fishermen that travel all of the world.
foot_129,129,153,52,7,710,80,113085,0,87,31,155,,,,,,,71,3,240,/Game/Characters/Modular/Female/foot_129/foot_129/SkeletalMeshes/foot_129,/Game/Characters/Modular/Male/foot_129/foot_129/SkeletalMeshes/foot_129,LFOO129,Bomber Shoes,A pair of shoes for experienced demolition experts.
foot_130,130,153,58,7,711,84,161300,0,87,31,165,,,,,,,74,3,240,/Game/Characters/Modular/Female/foot_130/foot_130/SkeletalMeshes/foot_130,/Game/Characters/Modular/Male/foot_130/foot_130/SkeletalMeshes/foot_130,LFOO130,Cart Racer Shoes,A pair of shoes that is favored by highly skilled Cart Racers.
foot_131,131,153,64,8,712,95,224250,0,90,31,175,,,,,,,77,3,240,/Game/Characters/Modular/Female/foot_131/foot_131/SkeletalMeshes/foot_131,/Game/Characters/Modular/Male/foot_131/foot_131/SkeletalMeshes/foot_131,LFOO131,Bourgeois Shoes,"A symbol of wealth, this pair of shoes elicts sighs of jealousy from passerby."
foot_132,132,153,71,9,713,102,264850,0,91,31,185,,,,,,,82,3,240,/Game/Characters/Modular/Female/foot_132/foot_132/SkeletalMeshes/foot_132,/Game/Characters/Modular/Male/foot_132/foot_132/SkeletalMeshes/foot_132,LFOO132,Noble Lord Shoes,A pair of shoes that symbolizes prestige and power and is typically worn by the aristocracy.
foot_133,133,153,79,11,715,105,295450,0,91,31,200,,,20,10,13,10,90,3,240,/Game/Characters/Modular/Female/foot_133/foot_133/SkeletalMeshes/foot_133,/Game/Characters/Modular/Male/foot_133/foot_133/SkeletalMeshes/foot_133,LFOO133,Mana Steam Shoes,Specialty magic shoes that can directly manipulate Mana.
foot_134,134,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_134/foot_134/SkeletalMeshes/foot_134,/Game/Characters/Modular/Male/foot_134/foot_134/SkeletalMeshes/foot_134,,,
foot_135,135,153,84,12,715,107,189150,0,92,31,205,,,20,10,13,10,93,3,240,/Game/Characters/Modular/Female/foot_135/foot_135/SkeletalMeshes/foot_135,/Game/Characters/Modular/Male/foot_135/foot_135/SkeletalMeshes/foot_135,LFOO135,Brave Mana Steam Shoes,You entered deep into the depths of Prison and claimed these boots.
foot_136,136,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_136/foot_136/SkeletalMeshes/foot_136,/Game/Characters/Modular/Male/foot_136/foot_136/SkeletalMeshes/foot_136,,,
foot_137,137,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_137/foot_137/SkeletalMeshes/foot_137,/Game/Characters/Modular/Male/foot_137/foot_137/SkeletalMeshes/foot_137,,,
foot_138,138,153,260,205,5285,107,189150,0,100,31,255,,,13,45,20,100,125,3,240,/Game/Characters/Modular/Female/foot_138/foot_138/SkeletalMeshes/foot_138,/Game/Characters/Modular/Male/foot_138/foot_138/SkeletalMeshes/foot_138,LFOO138,Venus Valentine Shoes,Boots Exclusive for ETC iROSE
foot_139,139,153,260,205,5284,107,189150,0,100,31,255,,,15,45,18,100,125,3,240,/Game/Characters/Modular/Female/foot_139/foot_139/SkeletalMeshes/foot_139,/Game/Characters/Modular/Male/foot_139/foot_139/SkeletalMeshes/foot_139,LFOO139,Snow Berry Shoes,Boots Exclusive for ETC iROSE
foot_140,140,153,24,3,3475,55,27900,0,87,31,90,,,23,26,,,62,2,244,/Game/Characters/Modular/Female/foot_140/foot_140/SkeletalMeshes/foot_140,/Game/Characters/Modular/Male/foot_140/foot_140/SkeletalMeshes/foot_140,LFOO140,Dariem Shoes,A fashionable yet common pair of shoes.
foot_141,141,153,28,3,3476,58,28107,0,87,31,100,,,23,29,,,64,2,244,/Game/Characters/Modular/Female/foot_141/foot_141/SkeletalMeshes/foot_141,/Game/Characters/Modular/Male/foot_141/foot_141/SkeletalMeshes/foot_141,LFOO141,Bleached Shoes,A pair of bleached shoes.
foot_142,142,153,34,4,3477,61,29568,0,87,31,120,,,23,32,,,66,2,244,/Game/Characters/Modular/Female/foot_142/foot_142/SkeletalMeshes/foot_142,/Game/Characters/Modular/Male/foot_142/foot_142/SkeletalMeshes/foot_142,LFOO142,Tye Dye Shoes,A pair of tye dye designed shoes.
foot_143,143,153,45,6,3478,64,30405,0,87,31,140,,,23,35,,,68,2,244,/Game/Characters/Modular/Female/foot_143/foot_143/SkeletalMeshes/foot_143,/Game/Characters/Modular/Male/foot_143/foot_143/SkeletalMeshes/foot_143,LFOO143,Desert Boots,A pair of boots suitable for desert travel.
foot_144,144,153,54,7,3479,67,31876,0,87,31,150,,,23,38,,,70,2,244,/Game/Characters/Modular/Female/foot_144/foot_144/SkeletalMeshes/foot_144,/Game/Characters/Modular/Male/foot_144/foot_144/SkeletalMeshes/foot_144,LFOO144,Warrior Boots,A pair of boots commonly worn by the desert warriors.
foot_145,145,153,68,9,3480,70,32413,0,87,31,170,,,23,44,,,74,2,244,/Game/Characters/Modular/Female/foot_145/foot_145/SkeletalMeshes/foot_145,/Game/Characters/Modular/Male/foot_145/foot_145/SkeletalMeshes/foot_145,LFOO145,Explorer Shoes,An expensive pair of shoes worn by explorers.
foot_146,146,153,47,9,3481,73,33907,0,87,31,180,,,23,47,,,76,2,244,/Game/Characters/Modular/Female/foot_146/foot_146/SkeletalMeshes/foot_146,/Game/Characters/Modular/Male/foot_146/foot_146/SkeletalMeshes/foot_146,LFOO146,Luxurious Explorer Shoes,An enchanted pair of shoes worn by explorers.
foot_147,147,153,8,5,3482,76,34579,0,80,0,0,,,,,,,10,2,244,/Game/Characters/Modular/Female/foot_147/foot_147/SkeletalMeshes/foot_147,/Game/Characters/Modular/Male/foot_147/foot_147/SkeletalMeshes/foot_147,LFOO147,Azure Sandals,An alluring set of sandals that can keep your feet comfortable even after miles of walking.
foot_149,149,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_149/foot_149/SkeletalMeshes/foot_149,/Game/Characters/Modular/Male/foot_149/foot_149/SkeletalMeshes/foot_149,,,
foot_150,150,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_150/foot_150/SkeletalMeshes/foot_150,/Game/Characters/Modular/Male/foot_150/foot_150/SkeletalMeshes/foot_150,,,
foot_151,151,153,999,999,590,50,1000000,0,350,,,,,10,500,12,500,120,3,236,/Game/Characters/Modular/Female/foot_151/foot_151/SkeletalMeshes/foot_151,/Game/Characters/Modular/Male/foot_151/foot_151/SkeletalMeshes/foot_151,LFOO151,GameMaster Shoes,The shoes for GameMasters.
foot_152,152,153,5,3,587,22,1500,0,85,31,10,,,,,,,20,3,236,/Game/Characters/Modular/Female/foot_152/foot_152/SkeletalMeshes/foot_152,/Game/Characters/Modular/Male/foot_152/foot_152/SkeletalMeshes/foot_152,LFOO152,Santa Boots,A pair of incredibly warm boots that is indispensable for Santas.
foot_153,153,153,3,6,2519,20,1500,0,82,31,15,,,,,,,18,3,236,/Game/Characters/Modular/Female/foot_153/foot_153/SkeletalMeshes/foot_153,/Game/Characters/Modular/Male/foot_153/foot_153/SkeletalMeshes/foot_153,LFOO153,Plastic Shoes,A pair of plastic shoes that perfectly complemenst a Hanbok.
foot_154,154,153,6,2,577,23,1200,0,80,31,14,,,38,10,,,47,2,244,/Game/Characters/Modular/Female/foot_154/foot_154/SkeletalMeshes/foot_154,/Game/Characters/Modular/Male/foot_154/foot_154/SkeletalMeshes/foot_154,LFOO154,Adventurer's Shoes,Hand-made shoes given as a gift from the villagers of the Adventurer's Plains. (Quest Reward)
foot_157,157,153,150,80,2519,23,1000,0,100,,,,,11,30,22,50,120,2,244,/Game/Characters/Modular/Female/foot_157/foot_157/SkeletalMeshes/foot_157,/Game/Characters/Modular/Male/foot_157/foot_157/SkeletalMeshes/foot_157,LFOO157,Beach Flipflops,Summertime sandals that come in handy when taking walks on the beach.
foot_160,160,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_160/foot_160/SkeletalMeshes/foot_160,/Game/Characters/Modular/Male/foot_160/foot_160/SkeletalMeshes/foot_160,,,
foot_161,161,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_161/foot_161/SkeletalMeshes/foot_161,/Game/Characters/Modular/Male/foot_161/foot_161/SkeletalMeshes/foot_161,,,
foot_163,163,153,150,80,2519,23,1000,0,100,,,,,10,30,19,50,120,2,244,/Game/Characters/Modular/Female/foot_163/foot_163/SkeletalMeshes/foot_163,/Game/Characters/Modular/Male/foot_163/foot_163/SkeletalMeshes/foot_163,LFOO163,Hogan Boots,Only winners at heart can wear these awesome boots.
foot_164,164,153,150,80,2519,23,1000,0,100,,,,,11,30,22,50,120,2,244,/Game/Characters/Modular/Female/foot_164/foot_164/SkeletalMeshes/foot_164,/Game/Characters/Modular/Male/foot_164/foot_164/SkeletalMeshes/foot_164,LFOO164,White Santa Boots,"A pair of incredibly warm, white boots that Santa wears when he wants to look dapper."
foot_166,166,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_166/foot_166/SkeletalMeshes/foot_166,/Game/Characters/Modular/Male/foot_166/foot_166/SkeletalMeshes/foot_166,,,
foot_167,167,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_167/foot_167/SkeletalMeshes/foot_167,/Game/Characters/Modular/Male/foot_167/foot_167/SkeletalMeshes/foot_167,,,
foot_168,168,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_168/foot_168/SkeletalMeshes/foot_168,/Game/Characters/Modular/Male/foot_168/foot_168/SkeletalMeshes/foot_168,,,
foot_169,169,153,5,2,599,23,1000,0,80,,,,,,,,,47,2,244,/Game/Characters/Modular/Female/foot_169/foot_169/SkeletalMeshes/foot_169,/Game/Characters/Modular/Male/foot_169/foot_169/SkeletalMeshes/foot_169,LFOO165,Snowboard Boots,"Sturdy, waterproof boots that are perfect for snowboarding."
foot_170,170,153,150,80,2519,23,1000,0,100,,,,,13,30,15,30,120,2,244,/Game/Characters/Modular/Female/foot_170/foot_170/SkeletalMeshes/foot_170,/Game/Characters/Modular/Male/foot_170/foot_170/SkeletalMeshes/foot_170,LFOO170,Soccer Cleats,Lightweight shoes that are designed to improve performance when playing soccer.
foot_171,171,153,150,80,2519,23,1000,0,100,,,,,20,40,10,30,120,2,244,/Game/Characters/Modular/Female/foot_171/foot_171/SkeletalMeshes/foot_171,/Game/Characters/Modular/Male/foot_171/foot_171/SkeletalMeshes/foot_171,LFOO171,KROSE Soccer Cleats,Lightweight shoes that are designed to improve performance when playing soccer.
foot_172,172,153,150,80,2519,23,1000,0,100,,,,,20,40,11,30,120,2,244,/Game/Characters/Modular/Female/foot_172/foot_172/SkeletalMeshes/foot_172,/Game/Characters/Modular/Male/foot_172/foot_172/SkeletalMeshes/foot_172,LFOO172,JROSE Soccer Cleats,Lightweight shoes that are designed to improve performance when playing soccer.
foot_173,173,153,150,80,2519,23,1000,0,100,,,,,20,40,12,30,120,2,244,/Game/Characters/Modular/Female/foot_173/foot_173/SkeletalMeshes/foot_173,/Game/Characters/Modular/Male/foot_173/foot_173/SkeletalMeshes/foot_173,LFOO173,ROSE NA Soccer Cleats,Lightweight shoes that are designed to improve performance when playing soccer.
foot_174,174,153,150,80,2519,23,1000,0,100,,,,,20,40,13,30,120,2,244,/Game/Characters/Modular/Female/foot_174/foot_174/SkeletalMeshes/foot_174,/Game/Characters/Modular/Male/foot_174/foot_174/SkeletalMeshes/foot_174,LFOO174,PROSE Soccer Cleats,Lightweight shoes that are designed to improve performance when playing soccer.
foot_175,175,153,50,50,2519,23,1000,0,85,,,,,,,,,50,2,244,/Game/Characters/Modular/Female/foot_175/foot_175/SkeletalMeshes/foot_175,/Game/Characters/Modular/Male/foot_175/foot_175/SkeletalMeshes/foot_175,LFOO175,Clan War School Shoes,A pair of specially designed shoes that is given as a reward to those that advance to the final Clan match.
